"201704","강원강릉경찰서",539,249,141,149,3,3,5,16,48,62,100,90,63,149,9,111,68,95,256,13,66,36,0,238,44,32,41,1,21,0,33,14,71,71,92,82,84,64,75
"201704","강원고성경찰서",77,31,16,30,1,0,0,1,4,12,4,18,7,30,2,8,2,8,57,2,3,4,0,25,14,11,10,0,2,0,3,3,11,8,11,10,11,12,14
"201704","강원동해경찰서",284,112,90,82,1,6,4,5,22,42,47,43,32,82,6,41,28,34,175,7,23,4,0,159,33,5,28,0,1,0,17,7,39,33,48,31,38,42,53
"201704","강원삼척경찰서",251,77,68,106,0,0,2,8,21,18,26,45,23,108,3,38,17,36,157,2,26,12,0,96,17,27,54,0,9,0,2,6,30,43,36,34,30,45,33
"201704","강원속초경찰서",412,148,112,152,0,2,2,13,24,51,53,64,51,152,3,61,29,47,272,6,38,13,0,174,19,7,79,0,3,0,31,42,52,63,55,53,75,62,52
"201704","강원양구경찰서",40,16,9,15,0,0,1,0,2,4,9,7,1,16,2,5,2,5,26,2,4,3,0,15,6,3,3,0,0,0,0,4,6,2,6,11,4,6,5
"201704","강원영월경찰서",70,35,15,20,1,0,0,1,4,6,13,13,12,20,0,7,5,8,50,4,9,1,0,33,5,1,11,0,0,0,2,4,10,10,9,8,11,9,13
"201704","강원원주경찰서",1139,573,306,260,2,6,4,61,154,181,198,191,83,259,12,260,102,176,589,39,104,82,0,659,97,24,55,0,11,1,45,22,164,127,155,167,182,188,156
"201704","강원인제경찰서",69,33,20,16,1,1,0,3,5,9,6,15,13,16,2,12,5,16,34,1,8,12,0,28,9,2,7,0,0,0,1,1,10,9,9,11,10,8,12
"201704","강원정선경찰서",118,53,34,31,1,0,1,0,5,12,23,33,12,31,2,23,12,30,51,3,35,9,0,41,11,3,9,0,2,0,2,3,14,14,20,19,15,17,19
"201704","강원철원경찰서",55,22,16,17,0,0,1,3,4,8,7,6,9,17,2,4,0,12,37,2,13,3,0,14,14,1,5,0,0,0,1,2,6,9,7,10,7,9,7
"201704","강원춘천경찰서",923,419,263,241,2,5,6,41,117,134,143,145,89,241,16,134,161,112,500,17,100,49,0,485,65,12,118,0,28,0,29,20,118,145,136,137,133,140,114
"201704","강원태백경찰서",118,43,41,34,0,1,1,4,7,14,15,23,18,35,2,28,7,17,64,1,17,9,0,40,20,6,15,2,0,0,5,3,7,24,22,19,17,18,11
"201704","강원평창경찰서",113,61,19,33,0,0,1,1,5,14,22,25,11,34,1,16,9,22,65,5,28,6,0,40,14,5,13,0,1,0,0,1,11,11,15,20,12,14,30
"201704","강원홍천경찰서",219,85,34,100,1,0,1,6,13,18,19,35,26,100,1,14,17,43,144,14,38,11,0,54,25,9,48,1,1,0,11,7,24,23,32,38,37,25,40
"201704","강원화천경찰서",45,23,5,17,0,0,1,1,3,3,7,8,5,17,0,6,3,8,28,1,6,4,0,9,12,2,7,0,0,0,0,4,2,8,9,9,7,6,4
"201704","강원횡성경찰서",118,62,20,36,0,1,1,2,4,12,15,17,30,36,1,13,36,11,57,3,9,4,0,35,13,3,20,0,23,0,8,0,16,21,13,19,13,19,17
"201704","경기가평경찰서",235,77,53,105,0,0,1,3,20,25,20,35,26,105,6,37,13,35,144,26,42,2,0,77,24,4,42,0,3,1,9,5,36,41,29,28,25,43,33
"201704","경기고양경찰서",1015,508,229,278,1,3,7,44,117,158,171,162,75,277,9,147,77,170,612,50,172,68,0,440,37,14,101,1,11,1,75,45,123,153,161,170,143,138,127
"201704","경기과천경찰서",174,76,39,59,0,2,1,7,21,25,25,18,16,59,2,15,12,36,109,9,20,27,0,43,10,1,34,4,1,0,6,19,18,33,31,28,25,24,15
"201704","경기광명경찰서",668,330,151,187,1,4,11,19,78,121,113,86,48,187,7,112,68,98,383,11,91,59,0,269,35,11,74,11,2,1,67,37,87,89,81,105,99,109,98
"201704","경기광주경찰서",823,323,155,345,2,3,7,32,73,94,109,95,63,345,13,149,64,111,486,53,93,48,0,297,53,39,157,5,7,0,44,27,114,121,118,115,128,121,106
"201704","경기구리경찰서",562,220,124,218,1,2,5,26,85,64,64,63,33,219,14,118,45,95,290,12,60,43,0,197,30,14,141,2,1,0,42,20,82,69,59,82,98,76,96
"201704","경기군포경찰서",583,210,131,242,1,4,2,27,70,66,76,69,26,242,12,118,45,96,312,4,56,46,0,150,26,12,132,7,10,0,107,33,76,87,73,86,85,92,84
"201704","경기김포경찰서",876,326,234,316,2,3,8,33,73,151,132,101,58,315,7,114,56,232,467,46,125,104,0,232,55,26,140,1,53,1,33,60,96,129,125,137,122,128,139
"201704","경기남양주경찰서",1491,481,307,703,3,8,14,51,92,160,184,175,101,703,19,230,89,224,929,92,181,68,1,483,61,29,296,1,15,0,99,165,173,185,214,208,230,284,197
"201704","경기동두천경찰서",321,136,106,79,0,1,7,15,39,54,55,45,26,79,2,77,30,76,136,6,49,39,0,106,16,6,29,2,1,0,50,17,31,49,56,44,47,52,42
"201704","경기부천소사경찰서",398,168,109,121,1,1,1,18,35,56,49,69,47,121,3,80,40,59,216,11,44,33,0,145,16,10,57,6,3,0,47,26,45,58,75,61,42,62,55
"201704","경기부천오정경찰서",529,183,104,242,0,2,6,16,39,55,75,68,25,243,6,76,43,76,328,9,60,40,0,151,34,9,122,3,0,0,40,61,59,62,77,93,84,89,65
"201704","경기부천원미경찰서",1688,728,414,546,2,4,18,94,241,247,225,211,98,548,22,281,183,293,909,30,164,140,0,668,58,85,250,8,7,1,159,118,237,230,232,260,235,257,237
"201704","경기분당경찰서",1073,441,288,344,4,6,10,38,162,156,161,128,64,344,21,155,107,176,614,28,174,86,0,413,61,41,129,5,1,0,58,77,117,148,154,164,181,172,137
"201704","경기성남수정경찰서",756,301,182,273,4,5,4,34,85,90,119,95,47,273,16,112,53,124,451,15,62,47,0,260,38,44,142,0,16,0,91,41,94,117,121,103,124,108,89
"201704","경기성남중원경찰서",651,231,151,269,4,1,1,21,74,74,83,79,44,270,5,115,60,101,370,8,63,40,0,163,26,33,98,1,7,0,93,119,86,103,101,95,76,105,85
"201704","경기수원남부경찰서",1782,729,399,654,6,5,14,60,265,282,231,180,85,654,19,241,185,279,1058,33,155,129,0,726,100,49,361,5,12,0,107,105,214,229,242,272,293,259,273
"201704","경기수원서부경찰서",1048,513,185,350,1,2,2,80,207,149,115,93,45,354,21,130,101,310,486,17,78,155,0,286,53,45,223,3,83,0,61,44,141,157,132,142,149,160,167
"201704","경기수원중부경찰서",1262,494,338,430,4,12,19,79,155,138,181,147,98,429,12,189,114,200,747,20,86,120,1,455,47,28,243,15,1,0,125,121,190,171,177,182,175,186,181
"201704","경기시흥경찰서",1688,644,308,736,7,10,9,47,183,226,196,188,86,736,19,217,85,213,1154,33,138,99,0,597,69,36,488,6,4,1,160,57,234,204,217,253,262,245,273
"201704","경기안산단원경찰서",1558,710,348,500,7,9,12,75,225,214,235,207,72,502,22,253,152,254,877,22,141,124,1,690,75,29,244,4,1,0,126,101,201,183,217,231,248,270,208
"201704","경기안산상록경찰서",1079,442,258,379,2,8,9,47,133,147,181,132,41,379,7,173,80,157,662,20,93,77,0,420,75,21,186,6,3,0,98,80,149,167,160,139,137,175,152
"201704","경기안성경찰서",683,226,102,355,3,2,5,13,45,62,87,66,45,355,4,75,39,96,469,35,93,55,0,166,37,40,188,0,6,1,19,43,65,96,115,111,133,98,65
"201704","경기안양동안경찰서",892,410,248,234,0,11,15,31,148,144,132,109,67,235,14,146,94,245,393,13,100,109,0,346,44,46,109,6,0,0,64,55,103,116,145,129,124,145,130
"201704","경기안양만안경찰서",691,261,176,254,0,4,6,47,80,84,82,90,44,254,5,154,69,114,349,10,69,54,0,220,27,22,115,3,4,0,104,63,93,98,99,91,106,102,102
"201704","경기양주경찰서",534,203,126,205,0,5,4,22,37,57,86,72,46,205,7,106,41,65,315,44,66,13,0,238,24,11,52,0,3,1,51,31,59,79,72,80,88,85,71
"201704","경기양평경찰서",260,104,71,85,0,1,0,11,31,23,26,53,30,85,5,36,21,63,135,26,46,24,0,83,11,5,28,2,2,0,18,15,40,37,38,32,40,37,36
"201704","경기여주경찰서",389,131,82,176,1,3,0,15,24,41,50,51,28,176,5,53,35,39,257,11,44,2,0,144,22,10,112,1,5,0,22,16,62,59,51,54,62,42,59
"201704","경기연천경찰서",100,32,14,54,0,0,1,2,7,3,8,12,12,55,2,14,20,14,50,17,12,6,0,16,7,4,10,0,13,0,9,6,6,11,9,24,28,10,12
"201704","경기용인동부경찰서",1321,533,336,452,7,9,15,58,115,185,227,165,86,454,18,197,93,170,843,76,124,71,0,593,91,36,178,6,29,1,63,53,161,191,184,183,220,191,191
"201704","경기용인서부경찰서",672,278,167,227,2,2,8,46,70,78,113,71,55,227,4,104,69,152,343,28,104,68,1,248,29,18,138,0,2,1,10,25,77,95,104,99,98,116,83
"201704","경기의왕경찰서",288,119,74,95,3,1,6,13,27,37,40,47,19,95,5,48,22,36,177,9,18,18,0,110,17,7,49,2,14,0,27,17,33,41,38,36,46,53,41
"201704","경기의정부경찰서",1089,494,306,289,0,4,16,66,149,130,166,174,94,290,24,263,144,236,422,24,139,71,0,427,66,34,80,3,26,1,161,57,177,121,158,166,176,162,129
"201704","경기이천경찰서",705,252,136,317,2,2,9,14,65,68,94,79,55,317,7,128,56,76,438,30,79,16,0,230,54,16,116,2,6,0,65,91,85,101,129,85,106,106,93
"201704","경기일산동부경찰서",893,400,224,269,1,1,9,34,136,132,147,126,38,269,13,148,63,161,508,30,132,53,0,379,34,19,97,3,9,0,89,48,115,122,135,132,127,134,128
"201704","경기일산서부경찰서",580,260,159,161,2,2,5,25,76,85,109,76,39,161,9,67,46,111,347,28,70,40,0,267,34,17,46,4,5,1,44,24,88,72,76,83,96,84,81
"201704","경기파주경찰서",1130,433,236,461,0,4,14,34,115,128,162,140,72,461,8,124,72,195,731,48,145,78,0,442,72,20,219,5,9,0,42,50,129,178,140,180,171,187,145
"201704","경기평택경찰서",1890,684,328,878,8,11,11,61,196,193,229,193,108,880,22,309,142,216,1201,85,143,52,0,702,94,30,580,4,7,3,118,72,239,249,269,277,313,294,249
"201704","경기포천경찰서",599,282,117,200,1,1,1,68,74,53,83,74,43,201,6,101,41,135,316,50,70,85,1,191,24,8,94,1,15,0,38,22,82,67,84,80,95,110,81
"201704","경기하남경찰서",491,208,129,154,1,4,6,17,41,76,75,75,42,154,3,77,34,70,307,32,44,42,0,241,27,4,72,2,0,0,19,8,67,74,57,70,70,99,54
"201704","경기화성동부경찰서",1450,668,333,449,0,15,17,82,188,214,236,172,76,450,33,253,180,184,800,31,119,67,1,670,107,53,204,9,17,0,89,83,166,205,174,212,256,225,212
"201704","경기화성서부경찰서",972,347,122,503,2,3,6,16,72,94,114,109,50,506,6,99,63,133,671,77,78,53,0,298,38,26,250,0,8,0,63,81,115,127,147,159,149,141,134
"201704","경남거제경찰서",792,356,179,257,2,2,9,27,83,134,149,91,39,256,14,135,74,128,441,25,132,45,0,294,38,8,141,1,24,1,27,56,106,107,111,105,124,128,111
