TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,성남,성인,일반,55,관리자,참가증,20180820,F
1,제주,성인,일반,44,관리자,참가증,20180808,F
1,금천,노인,출장,69,관리자,참가증,20180808,M
1,성남,노인,일반,75,관리자,참가증,20180808,M
2,KSPO송파,노인,출장,79,관리자,3등급,20180808,M
3,KSPO송파,성인,출장,38,관리자,3등급,20180808,F
1,금천,노인,일반,70,관리자,참가증,20180808,M
1,남원,성인,일반,54,인바디,참가증,20180808,F
1,남구(울산),성인,일반,20,관리자,참가증,20180808,F
1,금천,노인,일반,71,관리자,2등급,20180808,M
1,금천,노인,출장,77,관리자,참가증,20180808,M
1,금천,노인,출장,79,관리자,2등급,20180808,M
1,금천,노인,출장,76,관리자,참가증,20180808,M
1,금천,노인,출장,69,관리자,참가증,20180808,M
1,금천,노인,출장,74,관리자,3등급,20180808,M
1,오산,성인,일반,35,인바디,참가증,20180808,F
1,오산,성인,일반,63,인바디,3등급,20180808,M
1,연수,노인,일반,72,관리자,3등급,20180808,M
1,금천,노인,출장,65,관리자,참가증,20180808,F
1,서구(대전),노인,일반,74,관리자,참가증,20180808,F
1,제주,성인,일반,42,관리자,참가증,20180808,M
1,금천,노인,출장,73,관리자,2등급,20180808,M
1,금천,노인,출장,76,관리자,3등급,20180808,M
1,금천,노인,출장,76,관리자,2등급,20180808,M
6,순천,성인,일반,22,인바디,참가증,20180808,M
1,금천,노인,출장,65,관리자,참가증,20180808,F
1,노원,노인,출장,77,관리자,참가증,20180808,M
1,금천,노인,출장,73,관리자,참가증,20180808,M
1,금천,노인,출장,74,관리자,참가증,20180808,M
1,금천,노인,출장,78,관리자,2등급,20180808,M
1,연수,성인,일반,54,관리자,3등급,20180808,F
2,화성,노인,일반,71,관리자,3등급,20180808,M
1,금천,노인,출장,79,관리자,3등급,20180808,M
1,금천,노인,출장,74,관리자,참가증,20180808,M
1,광산,노인,일반,71,관리자,참가증,20180808,F
1,광산,성인,일반,64,관리자,참가증,20180808,F
1,원주,노인,일반,70,인바디,2등급,20180808,M
2,화성,성인,일반,62,관리자,2등급,20180808,F
2,남원,성인,일반,26,관리자,참가증,20180804,M
1,서구(대전),성인,출장,60,관리자,2등급,20180803,F
1,성남,노인,일반,69,관리자,참가증,20180801,M
1,성남,노인,일반,68,관리자,참가증,20180801,F
2,남구(부산),노인,출장,73,관리자,참가증,20180801,F
3,남구(부산),노인,출장,70,관리자,3등급,20180801,F
2,남구(부산),성인,출장,62,관리자,3등급,20180801,F
3,안동,성인,일반,39,관리자,3등급,20180801,F
2,안동,성인,일반,28,관리자,참가증,20180801,F
2,남구(부산),노인,출장,65,관리자,참가증,20180801,F
2,안동,성인,일반,45,관리자,3등급,20180801,F
2,남구(부산),노인,출장,73,관리자,참가증,20180801,F
1,동구(광주),노인,일반,69,관리자,3등급,20180801,F
2,남구(부산),노인,출장,72,관리자,3등급,20180801,F
1,부천,성인,일반,45,관리자,2등급,20180801,F
1,의정부,노인,일반,74,관리자,3등급,20180801,M
1,춘천,성인,일반,55,인바디,참가증,20180801,M
1,동작,노인,일반,71,관리자,2등급,20180801,M
1,동구(광주),성인,일반,20,관리자,참가증,20180801,F
1,동작,노인,일반,72,관리자,참가증,20180801,M
1,세종,청소년,일반,13,인바디,2등급,20180801,M
3,영동,청소년,일반,18,관리자,3등급,20180801,M
3,영동,성인,일반,20,관리자,2등급,20180801,M
1,서초,노인,일반,69,인바디,참가증,20180802,M
1,증평,노인,출장,79,관리자,참가증,20180802,M
3,안동,성인,일반,43,관리자,2등급,20180802,F
1,청주,성인,일반,55,인바디,3등급,20180802,M
1,증평,노인,출장,69,관리자,참가증,20180802,M
5,순천,성인,일반,21,인바디,참가증,20180802,M
1,의정부,노인,일반,74,관리자,2등급,20180802,M
1,북구(부산),성인,일반,35,관리자,참가증,20180802,F
2,순천,성인,일반,19,인바디,참가증,20180802,M
