TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,스포원(금정),성인,일반,29,인바디,참가증,20190701,M
1,곡성,성인,일반,21,관리자,참가증,20190701,M
1,달서,성인,일반,56,인바디,참가증,20190701,F
4,서구(대전),성인,일반,51,관리자,2등급,20190701,M
5,서구(대전),노인,일반,75,관리자,참가증,20190701,M
1,서구(대전),노인,일반,78,관리자,참가증,20190701,F
3,서구(대전),노인,일반,76,관리자,참가증,20190701,F
2,순천,성인,일반,20,인바디,2등급,20190701,F
5,동작,노인,일반,74,관리자,2등급,20190701,F
17,순천,노인,일반,77,인바디,참가증,20190701,F
7,원주,노인,일반,66,인바디,3등급,20190701,F
2,서구(대전),노인,일반,72,관리자,참가증,20190701,F
2,순천,성인,일반,21,인바디,3등급,20190701,F
6,서구(대전),노인,일반,78,관리자,참가증,20190701,F
2,서구(대전),노인,일반,74,관리자,참가증,20190701,F
5,동작,노인,일반,70,관리자,참가증,20190701,M
2,순천,노인,일반,65,인바디,참가증,20190701,M
1,김천,성인,일반,59,관리자,2등급,20190701,M
1,김천,노인,일반,70,관리자,2등급,20190701,M
8,사상,성인,일반,56,인바디,2등급,20190701,F
2,순천,노인,일반,70,인바디,3등급,20190701,F
5,순천,성인,일반,20,인바디,2등급,20190701,F
1,달서,성인,일반,59,인바디,참가증,20190701,F
1,성남,성인,일반,22,인바디,참가증,20190701,F
3,KSPO송파(출장A),성인,출장,24,관리자,3등급,20190701,M
1,화성,노인,일반,70,관리자,2등급,20190701,M
2,동작,노인,일반,69,관리자,참가증,20190701,M
2,동구(광주),노인,출장,79,관리자,참가증,20190701,M
6,순천,성인,일반,22,인바디,3등급,20190701,F
2,순천,성인,일반,61,인바디,참가증,20190701,F
1,금천,성인,일반,48,관리자,참가증,20190701,M
1,오산,노인,일반,76,인바디,2등급,20190701,F
1,북구(광주),성인,일반,52,관리자,3등급,20190701,F
1,사상,청소년,일반,17,관리자,참가증,20190701,M
2,사천,성인,일반,21,관리자,참가증,20190701,F
1,금천,성인,일반,62,관리자,2등급,20190701,M
1,전주,성인,출장,19,관리자,참가증,20190701,M
2,사천,성인,일반,20,관리자,참가증,20190701,F
1,KSPO송파(출장A),성인,출장,47,관리자,참가증,20190701,M
2,사천,성인,일반,19,관리자,참가증,20190701,F
4,성동,노인,출장,65,관리자,3등급,20190701,F
1,전주,성인,출장,19,관리자,참가증,20190701,F
11,영동,성인,일반,61,관리자,2등급,20190701,F
1,전주,성인,출장,22,관리자,참가증,20190701,M
3,창원,성인,일반,24,관리자,참가증,20190701,F
1,춘천,성인,일반,26,관리자,참가증,20190701,M
1,전주,성인,출장,20,관리자,참가증,20190701,F
1,전주,성인,출장,19,관리자,3등급,20190701,F
1,김천,성인,일반,25,관리자,참가증,20190701,M
1,세종,성인,일반,24,인바디,참가증,20190701,F
1,KSPO송파(출장A),성인,출장,32,관리자,참가증,20190701,M
1,마포,성인,일반,36,관리자,3등급,20190701,M
6,영동,성인,일반,63,관리자,참가증,20190701,F
1,남구(울산),성인,일반,30,관리자,참가증,20190701,M
2,창원,성인,일반,44,관리자,2등급,20190701,F
1,노원,노인,일반,70,인바디,3등급,20190701,M
1,KSPO송파(출장A),성인,출장,27,관리자,3등급,20190701,M
1,의정부,성인,일반,32,관리자,참가증,20190701,M
4,삼척,성인,일반,35,관리자,참가증,20190701,F
4,삼척,성인,일반,37,관리자,참가증,20190701,F
2,삼척,성인,일반,39,관리자,참가증,20190701,F
4,강릉,노인,일반,67,관리자,3등급,20190701,M
1,삼척,성인,일반,39,관리자,참가증,20190701,F
1,영동,성인,일반,63,관리자,참가증,20190701,M
12,증평,성인,일반,58,관리자,참가증,20190701,F
2,성동,노인,출장,75,관리자,2등급,20190701,F
4,성동,노인,출장,72,관리자,참가증,20190701,M
4,성동,노인,출장,68,관리자,1등급,20190701,F
2,성동,노인,출장,76,관리자,3등급,20190701,F
1,순천,노인,일반,67,인바디,참가증,20190701,F
3,순천,노인,일반,70,인바디,참가증,20190701,F
4,순천,노인,일반,66,인바디,3등급,20190701,F
1,북구(부산),성인,일반,60,관리자,참가증,20190701,M
1,성남,노인,일반,75,인바디,참가증,20190701,M
1,오산,노인,일반,69,인바디,참가증,20190701,M
1,창원,성인,일반,20,관리자,참가증,20190701,F
3,부천,성인,일반,61,관리자,2등급,20190701,M
4,의정부,노인,일반,76,관리자,3등급,20190701,M
1,군산,성인,일반,64,관리자,참가증,20190701,F
1,사하,성인,일반,33,관리자,참가증,20190701,M
1,군산,노인,일반,68,관리자,3등급,20190701,F
6,사상,성인,일반,46,인바디,2등급,20190701,F
1,성동,성인,일반,29,관리자,참가증,20190701,M
1,금천,성인,일반,35,관리자,참가증,20190701,F
1,남구(울산),성인,일반,34,관리자,3등급,20190701,M
1,청주,성인,일반,63,인바디,참가증,20190701,F
1,KSPO송파(출장A),성인,출장,29,관리자,참가증,20190701,M
1,남구(울산),성인,일반,24,관리자,3등급,20190701,M
1,남구(울산),성인,일반,36,관리자,참가증,20190701,M
1,마포,성인,일반,46,관리자,참가증,20190701,F
4,달서,성인,일반,44,관리자,1등급,20190701,F
1,오산,성인,일반,34,인바디,참가증,20190701,M
2,금천,노인,일반,71,관리자,2등급,20190701,F
1,금천,성인,일반,43,관리자,3등급,20190701,M
2,달서,성인,일반,46,관리자,참가증,20190701,F
1,노원,성인,일반,19,인바디,참가증,20190701,M
1,순천,성인,일반,50,인바디,참가증,20190701,F
4,달서,성인,일반,48,관리자,1등급,20190701,F
1,동구(광주),성인,출장,56,관리자,참가증,20190701,F
2,달서,성인,일반,56,관리자,참가증,20190701,F
2,달서,성인,일반,41,관리자,참가증,20190701,M
1,성남,노인,일반,65,관리자,3등급,20190701,F
2,성동,노인,출장,80,관리자,1등급,20190701,F
2,성동,노인,출장,65,관리자,1등급,20190701,F
2,달서,성인,일반,53,관리자,2등급,20190701,F
15,청주,성인,일반,59,인바디,참가증,20190701,F
3,성동,노인,출장,84,관리자,참가증,20190701,F
1,달서,성인,일반,47,관리자,참가증,20190701,F
18,성동,노인,출장,75,관리자,1등급,20190701,F
1,동구(광주),성인,출장,63,관리자,참가증,20190701,M
5,성동,노인,출장,74,관리자,2등급,20190701,F
1,스포원(금정),성인,일반,45,인바디,참가증,20190701,F
1,동구(광주),노인,출장,73,관리자,참가증,20190701,M
1,동구(광주),노인,일반,76,관리자,참가증,20190701,F
1,청주,성인,일반,59,인바디,참가증,20190701,F
1,금천,노인,일반,75,관리자,참가증,20190701,M
1,사상,노인,일반,66,관리자,3등급,20190701,F
1,의정부,성인,일반,63,관리자,참가증,20190701,F
1,의정부,성인,일반,64,관리자,참가증,20190701,M
1,부천,노인,일반,68,관리자,3등급,20190701,F
1,동구(광주),노인,출장,71,관리자,참가증,20190701,F
2,동구(광주),노인,출장,65,관리자,참가증,20190701,M
1,창원,성인,일반,41,관리자,3등급,20190701,F
1,동구(광주),노인,출장,77,관리자,참가증,20190701,F
3,달서,노인,출장,72,관리자,2등급,20190701,F
3,동작,노인,일반,70,관리자,2등급,20190701,F
1,천안,성인,일반,31,관리자,2등급,20190701,F
1,군산,성인,일반,50,관리자,3등급,20190701,F
2,동구(광주),노인,출장,69,관리자,참가증,20190701,F
1,부천,성인,일반,48,관리자,참가증,20190701,F
1,동구(광주),노인,일반,69,관리자,참가증,20190701,F
1,스포원(금정),성인,일반,58,인바디,1등급,20190701,M
2,동작,성인,일반,54,관리자,3등급,20190701,F
3,포항,청소년,출장,18,관리자,1등급,20190701,M
1,달서,노인,일반,72,인바디,3등급,20190701,M
1,동구(광주),노인,출장,76,관리자,참가증,20190701,M
1,동구(광주),노인,출장,84,관리자,참가증,20190701,M
1,춘천,노인,출장,77,관리자,참가증,20190701,F
1,춘천,노인,출장,80,관리자,3등급,20190701,F
1,춘천,노인,출장,81,관리자,3등급,20190701,F
1,곡성,성인,일반,60,관리자,참가증,20190702,M
2,춘천,노인,출장,76,관리자,3등급,20190701,F
1,춘천,노인,출장,78,관리자,3등급,20190701,F
4,춘천,노인,출장,77,관리자,참가증,20190701,F
1,부천,노인,일반,70,관리자,3등급,20190702,F
2,춘천,노인,출장,85,관리자,참가증,20190701,M
1,서초,성인,일반,46,인바디,참가증,20190702,M
1,춘천,노인,출장,67,관리자,3등급,20190701,F
1,춘천,노인,출장,84,관리자,2등급,20190701,F
1,춘천,노인,출장,76,관리자,2등급,20190701,M
1,춘천,노인,출장,80,관리자,참가증,20190701,M
1,춘천,노인,출장,65,관리자,참가증,20190701,F
4,달서,성인,일반,39,인바디,참가증,20190702,F
1,원주,성인,일반,60,인바디,3등급,20190702,F
1,춘천,노인,출장,65,관리자,3등급,20190701,M
1,춘천,노인,출장,76,관리자,참가증,20190702,F
2,춘천,노인,출장,79,관리자,참가증,20190701,M
1,춘천,노인,출장,77,관리자,3등급,20190701,M
1,김천,성인,일반,40,관리자,참가증,20190702,M
1,춘천,노인,출장,77,관리자,참가증,20190701,M
1,성동,성인,일반,56,관리자,3등급,20190702,F
1,성동,성인,일반,37,관리자,참가증,20190702,F
1,금천,노인,일반,65,관리자,참가증,20190702,F
2,춘천,노인,출장,72,관리자,3등급,20190701,M
1,삼척,성인,일반,23,관리자,참가증,20190702,M
1,춘천,노인,출장,66,관리자,3등급,20190701,F
1,춘천,노인,출장,74,관리자,3등급,20190701,M
1,춘천,노인,출장,75,관리자,3등급,20190701,F
2,서초,성인,일반,22,관리자,참가증,20190702,F
2,춘천,노인,출장,71,관리자,3등급,20190701,M
1,부천,노인,일반,75,관리자,3등급,20190702,M
1,춘천,노인,출장,72,관리자,참가증,20190701,F
1,춘천,노인,출장,67,관리자,참가증,20190701,F
4,포항,청소년,출장,16,관리자,2등급,20190701,M
4,포항,청소년,출장,17,관리자,3등급,20190701,M
1,서구(대전),성인,일반,34,관리자,참가증,20190703,F
1,원주,노인,일반,66,인바디,3등급,20190703,M
1,스포원(금정),성인,일반,64,인바디,참가증,20190703,M
1,포항,성인,일반,62,인바디,참가증,20190703,F
1,군산,노인,일반,65,관리자,3등급,20190703,F
1,전주,성인,출장,34,관리자,참가증,20190703,F
1,전주,성인,출장,29,관리자,참가증,20190703,F
1,금천,성인,일반,56,관리자,3등급,20190703,F
1,금천,성인,일반,62,관리자,참가증,20190703,F
1,김천,노인,일반,73,관리자,참가증,20190703,M
1,김천,노인,일반,70,관리자,2등급,20190703,F
1,창원,성인,일반,37,관리자,참가증,20190703,F
1,창원,성인,일반,42,관리자,참가증,20190703,F
1,성남,노인,일반,74,관리자,참가증,20190703,M
1,성남,노인,일반,77,관리자,2등급,20190703,F
2,동작,성인,일반,56,관리자,3등급,20190703,F
1,군산,노인,일반,71,관리자,참가증,20190703,F
1,군산,노인,일반,73,관리자,참가증,20190703,M
1,군산,성인,일반,55,관리자,참가증,20190703,F
5,금천,성인,일반,55,관리자,참가증,20190703,F
9,순천,노인,일반,65,인바디,참가증,20190703,F
8,순천,노인,일반,67,인바디,참가증,20190703,F
4,포항,청소년,출장,18,관리자,1등급,20190701,M
1,군산,노인,일반,83,관리자,참가증,20190703,M
4,포항,청소년,출장,18,관리자,3등급,20190701,M
1,포항,성인,일반,55,인바디,3등급,20190703,F
4,포항,청소년,출장,17,관리자,3등급,20190701,M
1,성남,노인,일반,79,인바디,참가증,20190703,M
3,원주,청소년,출장,14,관리자,3등급,20190708,M
7,곡성,노인,일반,83,관리자,참가증,20190709,M
3,원주,청소년,출장,14,관리자,참가증,20190708,M
3,원주,청소년,출장,14,관리자,참가증,20190708,M
12,곡성,노인,일반,74,관리자,1등급,20190709,F
2,원주,청소년,출장,14,관리자,참가증,20190708,M
2,원주,청소년,출장,15,관리자,3등급,20190708,M
3,원주,청소년,출장,14,관리자,참가증,20190708,M
1,제주,성인,일반,50,관리자,참가증,20190709,F
3,원주,청소년,출장,15,관리자,참가증,20190708,M
6,금천,노인,일반,72,관리자,1등급,20190709,F
3,원주,청소년,출장,15,관리자,참가증,20190708,M
2,원주,청소년,출장,15,관리자,2등급,20190708,M
3,원주,청소년,출장,15,관리자,3등급,20190708,M
2,금천,노인,일반,75,관리자,2등급,20190709,M
2,원주,청소년,출장,14,관리자,참가증,20190708,M
1,순천,노인,일반,67,인바디,참가증,20190709,M
1,북구(부산),성인,일반,38,관리자,참가증,20190709,F
1,오산,성인,일반,21,인바디,3등급,20190709,M
1,원주,청소년,출장,13,관리자,참가증,20190708,M
1,동구(광주),노인,일반,71,관리자,참가증,20190709,M
2,오산,성인,일반,28,관리자,참가증,20190709,F
2,원주,청소년,출장,13,관리자,참가증,20190708,M
3,충주,노인,출장,75,관리자,참가증,20190708,M
2,동구(광주),노인,일반,69,관리자,3등급,20190709,F
2,원주,청소년,출장,13,관리자,참가증,20190708,M
3,성동,성인,출장,61,관리자,참가증,20190709,F
1,성동,성인,출장,59,관리자,참가증,20190709,F
2,원주,청소년,출장,14,관리자,참가증,20190708,M
2,원주,청소년,출장,14,관리자,참가증,20190708,M
2,원주,청소년,출장,14,관리자,참가증,20190708,M
2,원주,청소년,출장,14,관리자,1등급,20190708,M
2,원주,청소년,출장,14,관리자,참가증,20190708,M
3,충주,노인,출장,70,관리자,참가증,20190708,M
2,성동,성인,출장,63,관리자,3등급,20190709,F
3,충주,노인,출장,78,관리자,3등급,20190708,M
2,원주,청소년,출장,13,관리자,참가증,20190708,M
3,충주,노인,출장,79,관리자,참가증,20190708,M
1,김천,노인,일반,71,관리자,참가증,20190709,F
1,북구(부산),청소년,일반,17,관리자,2등급,20190709,F
2,청주,청소년,출장,14,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,1등급,20190709,M
2,청주,청소년,출장,13,관리자,참가증,20190709,F
1,성동,성인,일반,25,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,참가증,20190709,F
2,청주,청소년,출장,14,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,참가증,20190709,M
1,강릉,청소년,출장,16,관리자,참가증,20190709,M
2,청주,청소년,출장,13,관리자,참가증,20190709,M
1,강릉,청소년,출장,16,관리자,참가증,20190709,M
2,강릉,청소년,출장,16,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,참가증,20190709,F
2,청주,청소년,출장,14,관리자,2등급,20190709,M
2,강릉,청소년,출장,16,관리자,참가증,20190709,M
3,사하,성인,일반,60,관리자,2등급,20190709,F
2,강릉,청소년,출장,17,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,참가증,20190709,F
2,강릉,청소년,출장,16,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,3등급,20190709,M
3,강릉,청소년,출장,17,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,참가증,20190709,M
2,청주,청소년,출장,13,관리자,3등급,20190709,M
1,오산,성인,일반,25,인바디,참가증,20190709,M
4,강릉,청소년,출장,18,관리자,참가증,20190709,M
2,청주,청소년,출장,13,관리자,참가증,20190709,M
2,강릉,청소년,출장,18,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,3등급,20190709,F
3,강릉,청소년,출장,17,관리자,참가증,20190709,M
2,강릉,청소년,출장,16,관리자,참가증,20190709,M
2,청주,청소년,출장,13,관리자,참가증,20190709,M
2,청주,청소년,출장,13,관리자,참가증,20190709,M
2,강릉,청소년,출장,18,관리자,참가증,20190709,M
2,청주,청소년,출장,14,관리자,참가증,20190709,F
3,강릉,청소년,출장,18,관리자,참가증,20190709,M
1,나주,노인,출장,72,관리자,참가증,20190702,F
1,포항,청소년,출장,18,관리자,3등급,20190711,F
10,나주,성인,출장,62,관리자,3등급,20190702,F
1,목포,성인,출장,33,관리자,참가증,20190711,F
1,광산,성인,출장,26,관리자,참가증,20190710,M
1,광산,성인,출장,37,관리자,참가증,20190710,M
1,포항,청소년,출장,17,관리자,3등급,20190711,F
3,나주,노인,출장,71,관리자,3등급,20190702,F
7,동작,노인,출장,67,관리자,3등급,20190711,F
1,서초,성인,일반,51,인바디,3등급,20190711,F
1,목포,성인,출장,29,관리자,참가증,20190711,F
1,목포,성인,출장,20,관리자,참가증,20190711,F
1,포항,청소년,출장,18,관리자,참가증,20190711,F
1,나주,노인,출장,66,관리자,2등급,20190702,F
1,목포,성인,출장,23,관리자,참가증,20190711,M
1,전주,성인,일반,63,인바디,참가증,20190711,M
1,목포,성인,출장,33,관리자,참가증,20190711,M
1,노원,성인,일반,51,인바디,2등급,20190711,F
1,나주,노인,출장,75,관리자,참가증,20190702,F
2,곡성,노인,일반,74,관리자,참가증,20190711,F
1,포항,청소년,출장,17,관리자,2등급,20190711,F
1,광산,성인,출장,37,관리자,1등급,20190710,M
2,나주,노인,출장,70,관리자,3등급,20190702,F
1,목포,성인,출장,55,관리자,참가증,20190711,F
2,사천,성인,일반,61,관리자,참가증,20190711,F
2,나주,성인,출장,58,관리자,참가증,20190702,F
1,광산,성인,출장,26,관리자,참가증,20190710,M
1,광산,성인,출장,25,관리자,2등급,20190710,M
1,목포,성인,출장,36,관리자,참가증,20190711,M
1,광산,성인,출장,33,관리자,참가증,20190710,M
2,나주,성인,출장,61,관리자,2등급,20190702,F
2,나주,성인,출장,59,관리자,참가증,20190702,F
1,포항,청소년,출장,18,관리자,3등급,20190711,F
1,광산,성인,출장,27,관리자,참가증,20190710,M
1,광산,성인,출장,37,관리자,3등급,20190710,M
1,군산,성인,일반,24,관리자,3등급,20190711,F
1,세종,청소년,출장,17,관리자,참가증,20190711,M
1,세종,청소년,출장,17,관리자,참가증,20190711,M
1,세종,청소년,출장,16,관리자,3등급,20190709,M
1,세종,청소년,출장,17,관리자,참가증,20190711,M
1,세종,청소년,출장,17,관리자,2등급,20190709,M
1,세종,청소년,출장,17,관리자,3등급,20190711,M
1,세종,청소년,출장,16,관리자,3등급,20190711,M
1,세종,청소년,출장,16,관리자,참가증,20190711,M
1,세종,청소년,출장,17,관리자,3등급,20190711,M
1,세종,청소년,출장,16,관리자,참가증,20190711,M
1,세종,청소년,출장,16,관리자,2등급,20190709,M
1,세종,청소년,출장,16,관리자,참가증,20190709,M
3,전주,성인,일반,51,관리자,참가증,20190711,F
27,전주,성인,일반,25,관리자,1등급,20190711,M
3,전주,성인,일반,60,관리자,3등급,20190711,F
7,전주,노인,일반,67,관리자,참가증,20190711,M
2,전주,성인,일반,24,관리자,2등급,20190711,M
2,전주,성인,일반,51,관리자,3등급,20190711,F
1,제주,성인,일반,39,관리자,참가증,20190711,F
1,세종,청소년,출장,17,관리자,참가증,20190712,F
1,세종,청소년,출장,18,관리자,참가증,20190712,F
1,세종,청소년,출장,18,관리자,참가증,20190712,F
1,세종,청소년,출장,17,관리자,참가증,20190712,F
1,세종,청소년,출장,18,관리자,3등급,20190712,F
1,세종,청소년,출장,17,관리자,3등급,20190712,F
1,세종,청소년,출장,18,관리자,참가증,20190712,F
1,세종,청소년,출장,18,관리자,2등급,20190712,F
1,세종,청소년,출장,18,관리자,참가증,20190712,F
1,세종,청소년,출장,17,관리자,참가증,20190712,F
1,세종,청소년,출장,18,관리자,참가증,20190712,F
1,세종,청소년,출장,16,관리자,2등급,20190709,M
1,세종,청소년,출장,17,관리자,참가증,20190712,F
1,세종,청소년,출장,18,관리자,참가증,20190712,F
1,세종,청소년,출장,16,관리자,참가증,20190709,M
1,세종,청소년,출장,17,관리자,참가증,20190712,F
1,세종,청소년,출장,16,관리자,참가증,20190709,F
1,포항,청소년,출장,16,관리자,1등급,20190712,F
1,금천,성인,출장,38,관리자,참가증,20190712,F
2,노원,성인,출장,35,관리자,참가증,20190712,M
3,마포,성인,출장,60,관리자,참가증,20190715,F
1,서초,성인,일반,26,인바디,2등급,20190715,F
2,마포,성인,출장,44,관리자,3등급,20190715,F
1,마포,성인,출장,50,관리자,참가증,20190715,F
1,포항,청소년,출장,18,관리자,참가증,20190715,F
7,마포,성인,출장,55,관리자,1등급,20190715,F
1,성남,청소년,출장,13,관리자,참가증,20190710,M
1,마포,성인,출장,20,관리자,참가증,20190715,M
1,포항,청소년,출장,17,관리자,참가증,20190715,F
2,마포,성인,출장,43,관리자,참가증,20190715,F
7,마포,성인,출장,45,관리자,참가증,20190715,F
1,성남,청소년,출장,13,관리자,2등급,20190710,M
1,포항,청소년,출장,17,관리자,참가증,20190715,F
1,노원,성인,일반,54,인바디,참가증,20190715,F
1,성남,청소년,출장,13,관리자,참가증,20190710,M
1,포항,청소년,출장,18,관리자,3등급,20190715,F
1,포항,청소년,출장,17,관리자,참가증,20190715,F
1,포항,청소년,출장,17,관리자,참가증,20190715,F
1,성남,청소년,출장,13,관리자,참가증,20190710,M
1,사천,성인,일반,42,관리자,참가증,20190715,M
2,금천,노인,일반,66,관리자,참가증,20190715,F
1,제주,성인,일반,30,관리자,참가증,20190715,M
4,금천,노인,일반,71,관리자,2등급,20190715,F
1,성남,청소년,출장,13,관리자,1등급,20190710,F
4,금천,노인,일반,71,관리자,3등급,20190715,F
1,포항,청소년,출장,17,관리자,참가증,20190715,F
2,곡성,노인,출장,79,관리자,참가증,20190715,F
1,포항,청소년,출장,18,관리자,참가증,20190715,F
5,의정부,성인,일반,62,관리자,2등급,20190715,M
1,금천,노인,일반,74,관리자,참가증,20190715,M
1,포항,청소년,출장,18,관리자,참가증,20190715,F
1,증평,성인,일반,63,관리자,참가증,20190701,F
1,증평,성인,일반,58,관리자,참가증,20190701,F
1,노원,성인,일반,25,인바디,참가증,20190701,F
1,성동,성인,일반,48,관리자,참가증,20190701,F
1,노원,성인,일반,25,인바디,3등급,20190701,F
1,마포,성인,일반,23,관리자,참가증,20190701,F
1,KSPO송파,성인,일반,29,인바디,참가증,20190702,F
1,춘천,노인,출장,71,관리자,참가증,20190701,M
1,춘천,노인,출장,68,관리자,참가증,20190701,M
11,금천,노인,일반,65,관리자,2등급,20190702,F
1,춘천,노인,출장,71,관리자,참가증,20190701,F
1,춘천,노인,출장,75,관리자,참가증,20190701,F
