TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,사상,청소년,일반,18,인바디,3등급,20180420,F
3,전주,청소년,출장,14,관리자,1등급,20180402,F
2,영동,청소년,출장,16,관리자,참가증,20180425,F
3,사하,청소년,출장,16,관리자,2등급,20180427,M
1,안동,성인,일반,23,관리자,참가증,20180425,M
1,동작,청소년,출장,14,관리자,3등급,20180411,F
2,성동,노인,일반,74,관리자,참가증,20180420,F
1,노원,청소년,출장,17,관리자,참가증,20180405,F
2,성남,청소년,출장,17,관리자,참가증,20180404,F
1,서구(대전),성인,출장,28,관리자,참가증,20180402,M
1,천안,청소년,출장,13,관리자,참가증,20180403,F
1,동작,청소년,출장,17,관리자,참가증,20180403,M
2,안동,노인,출장,73,관리자,1등급,20180403,M
1,남구(부산),성인,출장,19,관리자,참가증,20180403,F
1,동작,청소년,출장,18,관리자,참가증,20180403,M
3,안동,노인,출장,68,관리자,참가증,20180403,F
1,남구(부산),성인,출장,23,관리자,참가증,20180403,M
2,안동,노인,출장,76,관리자,참가증,20180403,F
1,남구(부산),성인,출장,19,관리자,참가증,20180403,F
1,동작,청소년,출장,17,관리자,참가증,20180403,M
3,안동,노인,출장,67,관리자,2등급,20180403,F
1,오산,성인,일반,19,관리자,1등급,20180403,M
1,남구(부산),성인,출장,21,관리자,3등급,20180403,M
1,동작,청소년,출장,17,관리자,참가증,20180403,M
1,남구(부산),성인,출장,19,관리자,참가증,20180403,F
2,안동,노인,출장,73,관리자,3등급,20180403,F
1,오산,청소년,일반,18,관리자,3등급,20180403,M
1,동작,청소년,출장,18,관리자,참가증,20180403,M
1,남구(부산),성인,출장,20,관리자,참가증,20180403,F
1,남구(부산),성인,출장,19,관리자,참가증,20180403,M
1,동작,청소년,출장,17,관리자,참가증,20180403,M
1,동작,청소년,출장,18,관리자,3등급,20180403,M
2,안동,노인,출장,75,관리자,참가증,20180403,F
1,동작,청소년,출장,17,관리자,2등급,20180403,M
3,안동,노인,출장,75,관리자,3등급,20180403,M
1,남구(부산),성인,출장,23,관리자,참가증,20180403,M
1,동작,청소년,출장,17,관리자,참가증,20180403,M
2,안동,노인,출장,67,관리자,3등급,20180403,F
1,서구(대전),성인,출장,39,관리자,참가증,20180402,M
1,사상,성인,출장,56,관리자,참가증,20180401,F
3,전주,청소년,출장,15,관리자,참가증,20180402,F
2,사상,성인,출장,44,관리자,참가증,20180401,M
3,전주,청소년,출장,14,관리자,2등급,20180402,F
3,전주,청소년,출장,15,관리자,1등급,20180402,F
1,동구(광주),성인,출장,21,관리자,참가증,20180402,F
3,전주,청소년,출장,14,관리자,3등급,20180402,F
3,전주,청소년,출장,14,관리자,2등급,20180402,M
1,동작,청소년,출장,17,관리자,참가증,20180402,M
1,동작,청소년,출장,17,관리자,2등급,20180402,M
1,서구(대전),성인,출장,44,관리자,참가증,20180402,F
1,동작,청소년,출장,17,관리자,3등급,20180402,M
1,서구(대전),성인,출장,50,관리자,참가증,20180402,F
1,서구(대전),성인,출장,53,관리자,참가증,20180402,M
1,동작,청소년,출장,17,관리자,2등급,20180402,M
1,동작,청소년,출장,17,관리자,참가증,20180402,M
1,광산,성인,출장,49,관리자,참가증,20180402,F
2,곡성,노인,일반,81,관리자,3등급,20180402,F
2,곡성,노인,일반,83,관리자,참가증,20180402,F
5,광산,성인,출장,54,관리자,참가증,20180402,F
1,서구(대전),성인,출장,46,관리자,참가증,20180402,F
2,강릉,청소년,출장,17,관리자,참가증,20180402,F
1,서구(대전),성인,출장,45,관리자,참가증,20180402,M
1,창원,성인,일반,52,관리자,3등급,20180402,F
2,강릉,청소년,출장,17,관리자,참가증,20180402,F
1,동구(광주),성인,일반,20,관리자,2등급,20180402,M
2,강릉,청소년,출장,17,관리자,3등급,20180402,F
2,강릉,청소년,출장,18,관리자,참가증,20180402,F
1,서구(대전),성인,출장,38,관리자,참가증,20180402,F
1,남구(부산),성인,출장,23,관리자,참가증,20180403,M
1,남구(부산),성인,출장,19,관리자,2등급,20180403,F
1,안동,노인,출장,65,관리자,1등급,20180403,F
1,남구(부산),성인,출장,23,관리자,참가증,20180403,M
1,안동,노인,출장,70,관리자,참가증,20180403,F
1,서초,성인,일반,62,인바디,참가증,20180403,F
1,서초,성인,일반,62,인바디,참가증,20180403,F
1,동작,청소년,출장,17,관리자,3등급,20180403,M
1,남구(부산),성인,출장,19,관리자,참가증,20180403,F
1,안동,노인,출장,69,관리자,3등급,20180403,F
1,남구(부산),성인,출장,19,관리자,참가증,20180403,F
1,동작,청소년,출장,17,관리자,3등급,20180403,M
1,안동,노인,출장,74,관리자,3등급,20180403,F
1,동작,청소년,출장,17,관리자,3등급,20180403,M
1,안동,노인,출장,68,관리자,1등급,20180403,F
1,남구(부산),성인,출장,19,관리자,참가증,20180403,F
1,남구(부산),성인,출장,19,관리자,참가증,20180403,F
1,안동,노인,출장,82,관리자,참가증,20180403,F
1,안동,노인,출장,72,관리자,3등급,20180403,F
1,안동,노인,출장,71,관리자,참가증,20180403,M
1,안동,노인,출장,65,관리자,3등급,20180403,F
1,안동,노인,출장,71,관리자,참가증,20180403,F
1,사상,성인,출장,47,관리자,참가증,20180401,F
1,사상,성인,출장,57,관리자,참가증,20180401,F
3,전주,청소년,출장,15,관리자,2등급,20180402,F
1,사상,성인,출장,64,관리자,3등급,20180401,M
1,사상,성인,출장,41,관리자,참가증,20180401,M
1,달서,성인,일반,53,인바디,참가증,20180402,F
1,사상,성인,출장,53,관리자,3등급,20180401,M
2,서구(대전),성인,출장,48,관리자,참가증,20180402,M
1,동작,청소년,출장,17,관리자,3등급,20180402,M
2,강릉,청소년,출장,18,관리자,참가증,20180402,F
1,동작,청소년,출장,17,관리자,참가증,20180402,M
1,서구(대전),성인,출장,28,관리자,참가증,20180402,M
2,전주,청소년,출장,14,관리자,2등급,20180402,M
2,전주,청소년,출장,15,관리자,2등급,20180402,M
1,전주,청소년,출장,15,관리자,3등급,20180402,M
2,영동,성인,일반,62,관리자,참가증,20180402,F
3,전주,청소년,출장,14,관리자,3등급,20180402,M
3,전주,청소년,출장,14,관리자,3등급,20180402,M
2,전주,청소년,출장,14,관리자,2등급,20180402,M
3,전주,청소년,출장,14,관리자,참가증,20180402,F
3,전주,청소년,출장,14,관리자,2등급,20180402,M
3,전주,청소년,출장,15,관리자,2등급,20180402,M
1,전주,청소년,출장,14,관리자,2등급,20180402,F
3,전주,청소년,출장,14,관리자,참가증,20180402,F
3,전주,청소년,출장,15,관리자,2등급,20180402,F
3,전주,청소년,출장,14,관리자,1등급,20180402,M
3,전주,청소년,출장,14,관리자,3등급,20180402,F
2,전주,청소년,출장,14,관리자,2등급,20180402,M
1,사상,노인,일반,77,관리자,3등급,20180402,M
3,전주,청소년,출장,14,관리자,3등급,20180402,M
1,전주,청소년,출장,15,관리자,참가증,20180402,F
3,전주,청소년,출장,14,관리자,3등급,20180402,F
1,전주,청소년,출장,14,관리자,1등급,20180402,M
1,사상,성인,일반,42,관리자,참가증,20180402,F
1,동작,청소년,출장,17,관리자,3등급,20180402,M
1,동구(광주),성인,일반,51,관리자,참가증,20180402,F
1,서구(대전),성인,출장,28,관리자,3등급,20180402,M
1,동작,청소년,출장,18,관리자,참가증,20180402,M
1,동구(광주),성인,일반,25,관리자,참가증,20180402,M
1,동작,청소년,출장,17,관리자,참가증,20180402,M
1,동작,청소년,출장,17,관리자,3등급,20180402,M
2,강릉,청소년,출장,18,관리자,참가증,20180402,F
2,강릉,청소년,출장,18,관리자,2등급,20180402,F
2,강릉,청소년,출장,18,관리자,2등급,20180402,F
2,강릉,청소년,출장,17,관리자,참가증,20180402,F
2,강릉,청소년,출장,17,관리자,2등급,20180402,F
2,강릉,청소년,출장,17,관리자,3등급,20180402,F
2,강릉,청소년,출장,18,관리자,1등급,20180402,F
2,강릉,청소년,출장,18,관리자,참가증,20180402,F
1,서초,청소년,일반,18,인바디,3등급,20180402,M
2,강릉,청소년,출장,18,관리자,참가증,20180402,F
1,나주,청소년,출장,16,관리자,참가증,20180403,M
2,강릉,청소년,출장,17,관리자,3등급,20180402,F
2,강릉,청소년,출장,17,관리자,2등급,20180402,F
2,강릉,청소년,출장,17,관리자,참가증,20180402,F
2,강릉,청소년,출장,17,관리자,참가증,20180402,F
2,강릉,청소년,출장,17,관리자,참가증,20180402,F
2,강릉,청소년,출장,17,관리자,1등급,20180402,F
1,서구(대전),성인,출장,55,관리자,2등급,20180402,M
2,강릉,청소년,출장,17,관리자,참가증,20180402,F
1,서구(대전),성인,출장,49,관리자,참가증,20180402,M
1,나주,청소년,출장,17,관리자,참가증,20180403,M
1,강릉,청소년,출장,17,관리자,참가증,20180402,F
1,나주,청소년,출장,16,관리자,참가증,20180403,M
1,나주,청소년,출장,16,관리자,3등급,20180403,M
2,강릉,청소년,출장,17,관리자,참가증,20180402,F
1,강릉,청소년,출장,17,관리자,3등급,20180402,F
1,나주,청소년,출장,16,관리자,참가증,20180403,M
1,나주,청소년,출장,16,관리자,2등급,20180403,M
2,강릉,청소년,출장,17,관리자,3등급,20180402,F
2,연수,청소년,출장,14,관리자,3등급,20180402,M
2,연수,청소년,출장,14,관리자,참가증,20180402,M
1,나주,청소년,출장,16,관리자,참가증,20180403,M
2,연수,청소년,출장,15,관리자,참가증,20180402,M
1,나주,청소년,출장,16,관리자,3등급,20180403,M
2,연수,청소년,출장,14,관리자,참가증,20180402,M
1,나주,청소년,출장,16,관리자,참가증,20180403,F
1,나주,청소년,출장,16,관리자,2등급,20180403,F
1,나주,청소년,출장,16,관리자,3등급,20180403,F
1,나주,청소년,출장,17,관리자,참가증,20180403,F
1,나주,청소년,출장,16,관리자,3등급,20180403,F
1,나주,청소년,출장,17,관리자,3등급,20180403,F
1,나주,청소년,출장,17,관리자,참가증,20180403,F
1,나주,청소년,출장,16,관리자,3등급,20180403,F
1,나주,청소년,출장,16,관리자,참가증,20180403,F
2,연수,청소년,출장,14,관리자,참가증,20180402,M
2,연수,청소년,출장,14,관리자,참가증,20180402,M
2,연수,청소년,출장,15,관리자,3등급,20180402,M
2,연수,청소년,출장,15,관리자,참가증,20180402,M
2,연수,청소년,출장,14,관리자,3등급,20180402,M
2,연수,청소년,출장,14,관리자,참가증,20180402,M
2,연수,청소년,출장,14,관리자,참가증,20180402,M
2,연수,청소년,출장,14,관리자,3등급,20180402,M
2,연수,청소년,출장,15,관리자,참가증,20180402,M
2,연수,청소년,출장,14,관리자,1등급,20180402,M
2,연수,청소년,출장,14,관리자,참가증,20180402,M
2,연수,청소년,출장,14,관리자,참가증,20180402,M
1,연수,청소년,출장,15,관리자,1등급,20180402,F
2,강릉,청소년,출장,17,관리자,참가증,20180403,F
1,천안,청소년,출장,13,관리자,3등급,20180402,M
1,남원,성인,출장,45,관리자,참가증,20180403,M
1,천안,청소년,출장,13,관리자,참가증,20180402,M
1,천안,청소년,출장,13,관리자,참가증,20180402,M
1,천안,청소년,출장,13,관리자,3등급,20180402,M
1,순천,성인,일반,19,인바디,참가증,20180402,M
1,순천,청소년,일반,18,인바디,참가증,20180402,M
1,순천,성인,일반,21,인바디,참가증,20180402,F
