TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,창원,노인,출장,65,관리자,참가증,20170510,F
1,영동,노인,출장,77,관리자,참가증,20170504,F
2,포항,청소년,출장,13,관리자,참가증,20170510,F
1,창원,노인,출장,66,관리자,3등급,20170510,M
2,포항,청소년,출장,14,관리자,참가증,20170517,F
1,강릉,청소년,출장,15,관리자,2등급,20170518,M
1,전주,성인,일반,24,관리자,참가증,20170501,M
2,강릉,성인,출장,19,관리자,참가증,20170531,F
1,제주,성인,일반,42,관리자,참가증,20170512,F
1,사천,성인,일반,53,인바디,참가증,20170513,F
1,청주,청소년,일반,16,인바디,3등급,20170513,F
1,청주,청소년,일반,15,인바디,참가증,20170513,F
1,전주,성인,일반,20,인바디,참가증,20170513,F
1,남원,성인,일반,31,관리자,참가증,20170513,F
1,전주,성인,일반,20,관리자,참가증,20170513,F
1,전주,성인,일반,33,관리자,참가증,20170513,F
1,전주,성인,일반,46,관리자,참가증,20170513,F
4,청주,성인,일반,38,인바디,2등급,20170513,M
1,제주,성인,일반,29,관리자,참가증,20170513,F
11,금천,노인,일반,75,관리자,2등급,20170515,F
7,금천,성인,일반,45,관리자,참가증,20170515,F
1,강릉,청소년,출장,17,관리자,참가증,20170515,M
1,강릉,청소년,출장,15,관리자,참가증,20170515,F
1,강릉,청소년,출장,15,관리자,2등급,20170515,M
1,강릉,청소년,출장,15,관리자,3등급,20170515,M
1,강릉,청소년,출장,15,관리자,참가증,20170515,M
1,강릉,청소년,출장,16,관리자,3등급,20170515,M
3,청주,노인,일반,78,인바디,참가증,20170515,M
1,강릉,청소년,출장,16,관리자,참가증,20170515,M
1,강릉,청소년,출장,15,관리자,2등급,20170515,M
1,강릉,청소년,출장,15,관리자,3등급,20170515,F
1,강릉,청소년,출장,16,관리자,참가증,20170515,F
1,강릉,청소년,출장,16,관리자,3등급,20170515,M
1,강릉,청소년,출장,15,관리자,3등급,20170515,M
1,강릉,청소년,출장,16,관리자,참가증,20170515,M
1,강릉,청소년,출장,16,관리자,참가증,20170515,M
1,성동,성인,일반,23,인바디,참가증,20170515,M
1,강릉,청소년,출장,15,관리자,1등급,20170515,M
1,강릉,청소년,출장,15,관리자,3등급,20170515,M
1,강릉,청소년,출장,16,관리자,참가증,20170515,M
1,강릉,청소년,출장,15,관리자,참가증,20170515,M
1,강릉,청소년,출장,15,관리자,참가증,20170515,M
1,화성,성인,출장,39,관리자,참가증,20170511,M
1,화성,성인,출장,38,관리자,참가증,20170511,M
1,강릉,청소년,출장,17,관리자,참가증,20170515,F
1,노원,청소년,일반,18,인바디,참가증,20170504,F
1,순천,청소년,일반,17,인바디,참가증,20170504,F
1,순천,성인,일반,25,인바디,3등급,20170504,M
1,순천,성인,일반,24,인바디,참가증,20170504,M
2,순천,성인,일반,57,인바디,2등급,20170504,F
1,서구(대전),성인,일반,53,관리자,참가증,20170504,F
1,천안,성인,일반,21,인바디,3등급,20170504,M
4,노원,성인,일반,23,관리자,3등급,20170504,F
1,서구(대전),성인,일반,53,관리자,참가증,20170504,F
4,노원,성인,일반,48,관리자,3등급,20170504,F
1,세종,성인,일반,22,인바디,참가증,20170504,M
2,노원,성인,일반,55,관리자,3등급,20170504,F
4,노원,성인,일반,53,관리자,참가증,20170504,M
1,서초,성인,일반,22,인바디,2등급,20170504,M
1,서초,성인,일반,23,인바디,참가증,20170504,M
2,노원,성인,일반,23,관리자,참가증,20170504,F
1,서구(대전),성인,일반,55,관리자,참가증,20170504,M
1,서구(대전),성인,일반,25,관리자,참가증,20170504,F
2,노원,성인,일반,23,관리자,참가증,20170504,F
1,동구(광주),성인,일반,27,관리자,참가증,20170504,M
1,KSPO송파,성인,일반,20,인바디,참가증,20170504,F
1,KSPO송파,성인,일반,20,인바디,참가증,20170504,F
1,금천,성인,일반,27,관리자,참가증,20170504,F
1,KSPO송파,성인,일반,23,인바디,3등급,20170504,M
4,전주,성인,일반,27,인바디,참가증,20170504,M
2,원주,성인,일반,51,인바디,참가증,20170508,F
1,곡성,성인,출장,57,관리자,참가증,20170504,F
1,남원,성인,출장,61,관리자,참가증,20170504,F
2,KSPO송파(출장A),성인,출장,48,관리자,2등급,20170508,F
1,곡성,성인,출장,48,관리자,참가증,20170504,M
1,곡성,성인,출장,60,관리자,2등급,20170504,M
1,곡성,성인,출장,60,관리자,1등급,20170504,M
1,곡성,성인,출장,57,관리자,2등급,20170504,F
1,전주,성인,일반,19,인바디,3등급,20170508,F
1,곡성,성인,출장,64,관리자,참가증,20170504,F
1,전주,성인,일반,62,인바디,참가증,20170508,M
1,전주,성인,일반,21,인바디,참가증,20170508,F
1,동구(광주),성인,일반,27,관리자,참가증,20170508,F
1,마포,청소년,출장,17,관리자,참가증,20170508,F
1,곡성,성인,출장,47,관리자,참가증,20170504,F
1,화성,성인,일반,23,관리자,참가증,20170508,M
1,나주,성인,일반,20,관리자,참가증,20170508,F
1,나주,성인,일반,20,관리자,참가증,20170508,F
1,천안,성인,일반,20,인바디,참가증,20170508,M
1,천안,성인,일반,20,인바디,참가증,20170508,M
1,KSPO송파(출장A),성인,출장,37,관리자,3등급,20170508,F
1,나주,성인,일반,24,관리자,참가증,20170508,M
1,나주,성인,일반,23,관리자,1등급,20170508,M
1,나주,성인,일반,22,관리자,참가증,20170508,M
1,남원,성인,출장,40,관리자,참가증,20170503,F
1,남원,청소년,출장,13,관리자,참가증,20170504,F
1,남원,성인,출장,21,관리자,3등급,20170504,M
1,남원,성인,출장,20,관리자,3등급,20170504,M
1,곡성,성인,출장,59,관리자,참가증,20170504,M
2,곡성,성인,출장,63,관리자,2등급,20170504,F
1,곡성,성인,출장,41,관리자,참가증,20170504,M
1,곡성,성인,출장,50,관리자,참가증,20170504,M
3,곡성,성인,출장,51,관리자,참가증,20170504,M
1,곡성,성인,출장,60,관리자,참가증,20170504,F
1,곡성,성인,출장,58,관리자,참가증,20170504,F
1,곡성,성인,출장,63,관리자,참가증,20170504,M
1,곡성,성인,출장,61,관리자,참가증,20170504,F
1,남원,청소년,출장,13,관리자,참가증,20170506,M
1,연수,성인,일반,42,관리자,참가증,20170510,F
1,연수,성인,일반,45,관리자,참가증,20170510,F
1,남원,성인,출장,47,관리자,참가증,20170506,M
1,연수,성인,일반,44,관리자,참가증,20170510,F
1,연수,성인,일반,43,관리자,참가증,20170510,F
3,노원,성인,일반,52,인바디,참가증,20170510,F
1,KSPO송파(출장A),성인,출장,55,관리자,3등급,20170510,F
1,KSPO송파(출장A),성인,출장,55,관리자,참가증,20170510,F
1,KSPO송파(출장A),성인,출장,59,관리자,1등급,20170510,F
5,성동,노인,일반,69,관리자,2등급,20170510,F
4,제주,성인,일반,64,관리자,3등급,20170510,F
1,연수,청소년,일반,15,관리자,참가증,20170511,M
1,나주,성인,출장,19,관리자,참가증,20170511,M
2,동구(광주),성인,일반,24,관리자,참가증,20170511,M
1,나주,성인,출장,21,관리자,참가증,20170511,M
1,천안,노인,출장,74,관리자,참가증,20170510,F
3,세종,노인,출장,67,관리자,참가증,20170511,M
1,나주,성인,출장,21,관리자,참가증,20170511,M
2,세종,성인,출장,40,관리자,참가증,20170511,F
1,나주,성인,출장,23,관리자,참가증,20170511,M
1,나주,성인,출장,19,관리자,참가증,20170511,M
2,세종,성인,출장,58,관리자,참가증,20170511,M
1,연수,청소년,일반,17,관리자,참가증,20170511,M
1,나주,성인,출장,20,관리자,참가증,20170511,F
1,연수,청소년,일반,16,관리자,3등급,20170511,M
1,동구(광주),청소년,출장,16,관리자,3등급,20170511,F
1,연수,청소년,일반,15,관리자,참가증,20170511,M
1,나주,성인,출장,19,관리자,참가증,20170511,F
1,나주,성인,출장,19,관리자,참가증,20170511,F
1,연수,청소년,일반,17,관리자,참가증,20170511,M
1,나주,성인,출장,20,관리자,참가증,20170511,F
1,나주,성인,출장,20,관리자,참가증,20170511,F
3,서초,성인,일반,37,관리자,참가증,20170511,M
1,동구(광주),청소년,출장,16,관리자,참가증,20170511,F
1,나주,성인,출장,20,관리자,참가증,20170511,F
1,나주,성인,출장,19,관리자,참가증,20170511,F
3,세종,성인,출장,55,관리자,3등급,20170511,M
2,마포,노인,일반,71,인바디,참가증,20170512,M
1,광산,성인,출장,34,관리자,참가증,20170512,F
1,광산,성인,출장,28,관리자,참가증,20170512,M
1,남구(부산),청소년,출장,15,관리자,참가증,20170510,F
1,순천,청소년,일반,17,인바디,3등급,20170512,F
1,목포,성인,일반,34,관리자,2등급,20170512,M
1,KSPO(버스),성인,출장,52,관리자,참가증,20170512,M
1,남구(부산),청소년,출장,16,관리자,참가증,20170510,F
1,남구(부산),청소년,출장,15,관리자,1등급,20170510,F
2,광산,성인,출장,53,관리자,3등급,20170512,M
