TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,포항,성인,일반,25,인바디,1등급,20191213,M
1,군산,청소년,출장,14,관리자,참가증,20191213,F
1,군산,청소년,출장,14,관리자,참가증,20191213,M
1,군산,청소년,출장,14,관리자,참가증,20191213,F
1,군산,청소년,출장,14,관리자,참가증,20191213,F
1,의정부,성인,출장,21,관리자,1등급,20191230,F
1,의정부,성인,출장,19,관리자,1등급,20191230,F
1,의정부,성인,출장,19,관리자,참가증,20191230,F
1,의정부,성인,출장,19,관리자,참가증,20191230,F
1,북구(광주),노인,출장,72,관리자,참가증,20191230,M
1,북구(광주),노인,출장,74,관리자,참가증,20191230,F
1,사하,성인,일반,29,관리자,3등급,20191230,M
1,춘천,성인,일반,24,관리자,참가증,20191230,M
1,의정부,성인,출장,20,관리자,참가증,20191230,F
1,북구(광주),노인,출장,75,관리자,참가증,20191230,F
2,KSPO송파(출장A),노인,출장,69,관리자,참가증,20191230,M
11,영동,성인,출장,32,관리자,참가증,20191230,M
6,영동,성인,출장,29,관리자,참가증,20191230,M
1,천안,성인,일반,26,인바디,1등급,20191230,M
1,사상,성인,일반,30,인바디,참가증,20191230,F
3,북구(광주),성인,출장,25,관리자,참가증,20191227,F
2,광산,성인,일반,28,관리자,3등급,20191230,M
1,순천,성인,일반,20,인바디,3등급,20191230,M
1,부천,성인,일반,28,관리자,3등급,20191230,M
1,남구(울산),성인,일반,23,관리자,2등급,20191230,F
1,오산,성인,일반,27,관리자,2등급,20191230,M
2,북구(광주),성인,출장,52,관리자,참가증,20191227,M
1,북구(광주),성인,출장,42,관리자,참가증,20191227,M
3,사하,성인,일반,20,관리자,2등급,20191230,M
2,KSPO송파(출장A),성인,출장,60,관리자,참가증,20191230,M
1,김천,성인,일반,26,관리자,1등급,20191230,F
2,남구(울산),성인,일반,19,관리자,3등급,20191230,M
1,성동,노인,일반,65,관리자,2등급,20191230,M
9,순천,성인,일반,53,인바디,참가증,20191230,M
1,성동,성인,일반,19,관리자,참가증,20191230,M
1,북구(광주),노인,출장,68,관리자,참가증,20191230,M
1,의정부,성인,출장,21,관리자,1등급,20191230,F
1,의정부,성인,출장,19,관리자,2등급,20191230,F
1,북구(광주),노인,출장,71,관리자,참가증,20191230,F
1,KSPO송파(출장A),노인,출장,69,관리자,3등급,20191230,M
1,남구(울산),성인,일반,21,관리자,2등급,20191230,M
1,KSPO송파(출장A),노인,출장,71,관리자,3등급,20191230,M
1,KSPO아산(출장),청소년,출장,13,관리자,3등급,20191202,F
1,성남,성인,일반,57,관리자,참가증,20191204,F
1,시흥,성인,일반,25,관리자,참가증,20191204,M
1,김천,청소년,출장,14,관리자,참가증,20191202,M
4,의정부,성인,일반,56,관리자,참가증,20191204,F
1,김천,청소년,출장,14,관리자,참가증,20191202,M
1,김천,청소년,출장,14,관리자,참가증,20191203,M
2,삼척,성인,일반,19,관리자,3등급,20191204,M
5,KSPO송파,성인,출장,25,관리자,참가증,20191204,F
1,김천,청소년,출장,14,관리자,참가증,20191203,M
1,김천,청소년,출장,14,관리자,참가증,20191203,M
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,M
1,KSPO아산(출장),청소년,출장,14,관리자,2등급,20191206,M
1,계룡,성인,일반,31,관리자,2등급,20191206,M
1,달서,성인,일반,19,인바디,참가증,20191206,M
1,KSPO아산(출장),청소년,출장,15,관리자,참가증,20191206,M
2,오산,청소년,일반,18,관리자,2등급,20191206,M
1,달서,성인,일반,20,인바디,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,13,관리자,참가증,20191206,M
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,M
1,서구(대전),노인,일반,66,관리자,3등급,20191206,F
1,서구(대전),성인,일반,20,관리자,3등급,20191206,M
1,서구(대전),성인,일반,25,관리자,1등급,20191206,F
1,남구(울산),성인,출장,59,관리자,참가증,20191206,M
2,달서,성인,일반,22,인바디,3등급,20191206,F
1,사상,성인,일반,46,인바디,참가증,20191206,M
1,순천,성인,일반,23,인바디,참가증,20191206,M
2,순천,성인,일반,19,인바디,참가증,20191206,F
3,남원,성인,일반,19,인바디,참가증,20191206,M
3,화성,노인,출장,65,관리자,2등급,20191206,F
1,시흥,성인,일반,19,관리자,참가증,20191206,M
2,동작,성인,일반,59,관리자,참가증,20191206,M
2,연수,노인,일반,67,관리자,참가증,20191206,F
1,순천,성인,일반,42,인바디,참가증,20191213,F
2,순천,청소년,일반,18,인바디,1등급,20191213,M
1,군산,청소년,출장,14,관리자,3등급,20191213,M
1,군산,청소년,출장,14,관리자,3등급,20191213,M
1,군산,청소년,출장,14,관리자,3등급,20191213,F
1,군산,청소년,출장,14,관리자,3등급,20191213,M
1,군산,청소년,출장,14,관리자,참가증,20191213,M
1,군산,청소년,출장,14,관리자,참가증,20191213,F
3,오산,성인,일반,22,관리자,3등급,20191213,F
3,동구(광주),성인,일반,19,관리자,참가증,20191213,M
2,제주,성인,일반,27,관리자,3등급,20191213,F
6,제주,성인,일반,39,관리자,3등급,20191213,F
1,목포,성인,출장,28,관리자,참가증,20191203,M
1,목포,성인,출장,34,관리자,참가증,20191203,F
1,목포,성인,출장,38,관리자,참가증,20191204,M
1,김천,청소년,출장,13,관리자,참가증,20191202,M
1,목포,성인,출장,21,관리자,참가증,20191204,M
1,목포,성인,출장,28,관리자,참가증,20191203,M
1,목포,성인,출장,21,관리자,참가증,20191204,M
1,김천,청소년,출장,13,관리자,참가증,20191202,M
1,목포,성인,출장,45,관리자,참가증,20191203,F
1,목포,성인,출장,24,관리자,참가증,20191204,M
1,목포,성인,출장,26,관리자,참가증,20191204,F
1,목포,청소년,출장,18,관리자,참가증,20191203,M
1,목포,성인,출장,32,관리자,참가증,20191204,F
1,목포,성인,출장,19,관리자,참가증,20191204,M
2,성남,성인,일반,64,관리자,참가증,20191204,F
1,김천,청소년,출장,14,관리자,참가증,20191203,M
1,김천,청소년,출장,14,관리자,참가증,20191203,M
1,KSPO송파,성인,출장,26,관리자,3등급,20191204,M
1,포항,성인,일반,26,인바디,2등급,20191204,F
2,북구(광주),성인,일반,21,관리자,2등급,20191204,F
1,목포,청소년,출장,16,관리자,참가증,20191204,M
1,목포,청소년,출장,14,관리자,참가증,20191204,M
1,목포,청소년,출장,18,관리자,참가증,20191204,M
1,의정부,성인,일반,42,관리자,1등급,20191204,M
1,의정부,성인,일반,61,관리자,2등급,20191204,M
1,김천,청소년,출장,14,관리자,참가증,20191203,M
1,목포,성인,출장,32,관리자,참가증,20191203,F
1,목포,성인,출장,31,관리자,참가증,20191203,M
1,목포,성인,출장,42,관리자,참가증,20191203,M
2,순천,청소년,일반,18,인바디,3등급,20191204,M
1,김천,청소년,출장,14,관리자,참가증,20191203,M
1,김천,청소년,출장,13,관리자,참가증,20191203,M
1,남구(부산),성인,일반,20,관리자,참가증,20191204,F
2,남구(부산),성인,일반,21,관리자,3등급,20191204,F
1,북구(광주),성인,출장,24,관리자,참가증,20191227,F
1,목포,청소년,출장,16,관리자,참가증,20191203,M
1,목포,성인,출장,29,관리자,참가증,20191204,M
1,목포,성인,출장,43,관리자,참가증,20191203,F
1,목포,성인,출장,21,관리자,참가증,20191204,M
1,목포,성인,출장,20,관리자,참가증,20191203,M
1,목포,성인,출장,34,관리자,참가증,20191203,M
1,목포,성인,출장,40,관리자,참가증,20191203,F
1,목포,성인,출장,61,관리자,참가증,20191203,F
1,목포,성인,출장,21,관리자,참가증,20191203,M
1,목포,성인,출장,32,관리자,참가증,20191203,F
1,목포,성인,출장,22,관리자,참가증,20191203,M
1,목포,성인,출장,21,관리자,참가증,20191203,M
1,서구(대전),성인,일반,19,관리자,참가증,20191204,M
1,목포,성인,출장,34,관리자,참가증,20191203,M
1,목포,성인,출장,31,관리자,참가증,20191203,M
1,목포,성인,출장,30,관리자,참가증,20191203,F
2,화성,성인,출장,49,관리자,2등급,20191204,F
1,순천,청소년,일반,17,인바디,참가증,20191204,M
3,순천,성인,일반,22,인바디,참가증,20191204,M
1,김천,청소년,출장,13,관리자,참가증,20191203,M
1,김천,청소년,출장,13,관리자,참가증,20191203,M
1,달서,성인,일반,35,인바디,1등급,20191204,M
1,달서,성인,일반,30,인바디,참가증,20191204,M
1,KSPO송파(출장A),성인,출장,20,관리자,참가증,20191206,M
2,KSPO송파(출장A),성인,출장,20,관리자,참가증,20191206,M
1,남구(울산),성인,출장,56,관리자,참가증,20191206,F
1,KSPO송파,노인,일반,65,관리자,2등급,20191206,M
1,KSPO아산(출장),청소년,출장,13,관리자,참가증,20191206,M
7,KSPO송파,노인,일반,69,관리자,3등급,20191206,M
1,KSPO아산(출장),청소년,출장,13,관리자,2등급,20191206,M
1,제주,성인,일반,25,관리자,2등급,20191206,M
1,KSPO아산(출장),청소년,출장,13,관리자,참가증,20191206,F
1,원주,성인,일반,21,인바디,참가증,20191206,M
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,3등급,20191206,F
1,KSPO아산(출장),청소년,출장,14,관리자,참가증,20191206,M
1,KSPO송파(출장A),성인,출장,19,관리자,3등급,20191206,M
1,KSPO아산(출장),청소년,출장,15,관리자,참가증,20191206,F
1,KSPO송파(출장A),성인,출장,19,관리자,3등급,20191206,M
1,KSPO송파,노인,일반,66,관리자,참가증,20191206,F
2,사천,성인,일반,28,관리자,2등급,20191206,M
1,KSPO아산,성인,일반,41,관리자,참가증,20191206,M
1,광산,노인,출장,75,관리자,참가증,20191206,M
8,청주,성인,일반,55,인바디,2등급,20191206,F
1,사하,성인,출장,19,관리자,참가증,20191205,M
1,사하,성인,출장,19,관리자,1등급,20191205,M
1,사하,성인,출장,19,관리자,참가증,20191205,M
1,사하,청소년,출장,18,관리자,참가증,20191205,F
2,서초,청소년,일반,18,인바디,참가증,20191206,M
1,의정부,성인,일반,28,관리자,3등급,20191220,F
2,순천,노인,일반,66,인바디,참가증,20191220,F
1,부천,성인,일반,29,관리자,2등급,20191220,M
1,제주,성인,일반,45,관리자,3등급,20191220,F
1,남구(울산),성인,출장,60,관리자,3등급,20191220,F
2,남구(울산),성인,출장,60,관리자,참가증,20191220,F
1,남원,성인,일반,24,인바디,3등급,20191220,M
1,사상,성인,일반,22,인바디,3등급,20191220,M
1,김천,성인,출장,19,관리자,참가증,20191219,M
1,KSPO송파,성인,일반,58,관리자,참가증,20191220,F
1,천안,성인,일반,26,인바디,2등급,20191220,F
1,제주,성인,일반,50,관리자,참가증,20191220,F
1,제주,성인,일반,28,관리자,참가증,20191220,M
1,의정부,성인,일반,59,관리자,2등급,20191220,M
1,청주,성인,일반,23,인바디,1등급,20191220,F
1,제주,성인,일반,43,관리자,참가증,20191220,F
4,사천,청소년,출장,17,관리자,참가증,20191219,F
6,사천,청소년,출장,17,관리자,참가증,20191219,F
6,사천,청소년,출장,17,관리자,참가증,20191219,F
1,김천,청소년,출장,15,관리자,참가증,20191216,F
1,김천,청소년,출장,15,관리자,참가증,20191216,M
1,김천,청소년,출장,15,관리자,참가증,20191216,M
1,동작,노인,일반,65,관리자,3등급,20191220,M
1,김천,청소년,출장,15,관리자,참가증,20191216,F
1,김천,청소년,출장,15,관리자,참가증,20191216,M
2,부천,성인,일반,61,관리자,2등급,20191220,M
1,김천,성인,일반,21,관리자,참가증,20191220,M
1,남원,성인,일반,24,인바디,참가증,20191220,M
1,북구(광주),성인,일반,21,관리자,2등급,20191220,F
1,북구(광주),성인,일반,22,관리자,3등급,20191220,F
1,제주,성인,일반,41,관리자,3등급,20191220,F
1,동작,성인,일반,26,관리자,2등급,20191220,M
1,KSPO송파,성인,일반,62,관리자,참가증,20191220,F
1,목포,성인,일반,24,관리자,2등급,20191220,M
1,김천,청소년,출장,15,관리자,참가증,20191217,F
1,금천,노인,일반,71,관리자,2등급,20191220,M
1,김천,청소년,출장,15,관리자,참가증,20191217,F
1,달서,성인,일반,26,인바디,1등급,20191220,F
1,남구(울산),성인,일반,55,관리자,2등급,20191213,M
3,전주,성인,일반,19,인바디,참가증,20191213,M
1,군산,청소년,출장,13,관리자,3등급,20191213,F
4,춘천,성인,출장,23,관리자,1등급,20191213,M
2,춘천,성인,출장,19,관리자,참가증,20191213,F
1,군산,청소년,출장,14,관리자,참가증,20191213,M
1,KSPO송파(출장A),성인,출장,20,관리자,참가증,20191213,F
1,광산,성인,일반,27,관리자,참가증,20191213,M
1,KSPO송파(출장A),성인,출장,24,관리자,참가증,20191213,M
1,동구(광주),성인,일반,30,관리자,2등급,20191213,F
2,KSPO송파(출장A),성인,출장,20,관리자,참가증,20191213,M
1,사상,성인,일반,25,인바디,3등급,20191213,F
2,원주,성인,일반,31,인바디,1등급,20191213,M
1,서초,성인,일반,58,인바디,참가증,20191213,M
1,군산,청소년,출장,14,관리자,2등급,20191213,F
1,군산,청소년,출장,14,관리자,참가증,20191213,F
1,군산,청소년,출장,14,관리자,참가증,20191213,F
1,군산,청소년,출장,14,관리자,참가증,20191213,M
1,군산,청소년,출장,13,관리자,참가증,20191213,M
1,구미,성인,일반,19,관리자,3등급,20191213,F
2,KSPO송파(출장A),성인,출장,26,관리자,참가증,20191213,M
2,KSPO송파(출장A),성인,출장,25,관리자,2등급,20191213,M
1,KSPO송파(출장A),성인,출장,23,관리자,2등급,20191213,F
2,KSPO송파(출장A),성인,출장,21,관리자,참가증,20191213,F
1,광산,성인,일반,24,관리자,3등급,20191213,M
2,KSPO송파(출장A),성인,출장,24,관리자,3등급,20191213,M
1,KSPO송파(출장A),성인,출장,23,관리자,참가증,20191213,M
1,강릉,성인,일반,36,관리자,2등급,20191213,F
1,시흥,성인,일반,32,관리자,1등급,20191213,M
1,오산,성인,일반,64,인바디,참가증,20191213,M
1,김천,청소년,출장,13,관리자,참가증,20191203,M
1,김천,청소년,출장,13,관리자,참가증,20191203,M
1,김천,청소년,출장,15,관리자,참가증,20191202,M
2,안동,성인,일반,36,관리자,참가증,20191204,M
2,안동,성인,일반,36,관리자,참가증,20191204,M
4,순천,성인,일반,59,인바디,참가증,20191204,F
3,순천,성인,일반,50,인바디,참가증,20191204,M
3,순천,성인,일반,52,인바디,참가증,20191204,M
