TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
3,증평,노인,출장,96,관리자,참가증,20191114,F
1,군산,청소년,출장,17,관리자,참가증,20191119,F
1,나주,청소년,출장,18,관리자,참가증,20191126,M
1,김천,청소년,출장,16,관리자,참가증,20191128,M
1,의정부,성인,일반,61,관리자,3등급,20191129,M
1,화성,성인,일반,19,관리자,2등급,20191101,F
1,화성,성인,일반,19,관리자,3등급,20191101,F
1,금천,성인,일반,62,관리자,2등급,20191101,M
4,세종,성인,출장,47,관리자,참가증,20191101,F
1,군산,청소년,출장,15,관리자,참가증,20191101,F
1,군산,청소년,출장,14,관리자,3등급,20191101,F
1,군산,청소년,출장,14,관리자,3등급,20191101,F
1,군산,청소년,출장,14,관리자,3등급,20191101,F
1,군산,청소년,출장,13,관리자,1등급,20191101,F
1,군산,청소년,출장,14,관리자,1등급,20191101,F
1,군산,청소년,출장,14,관리자,참가증,20191101,F
1,군산,청소년,출장,13,관리자,참가증,20191101,F
1,군산,청소년,출장,14,관리자,참가증,20191101,F
1,군산,청소년,출장,14,관리자,참가증,20191101,M
1,군산,청소년,출장,14,관리자,1등급,20191101,M
1,군산,청소년,출장,14,관리자,참가증,20191101,M
1,군산,청소년,출장,14,관리자,3등급,20191101,M
1,군산,청소년,출장,14,관리자,참가증,20191101,M
1,군산,청소년,출장,14,관리자,3등급,20191101,M
1,군산,청소년,출장,13,관리자,3등급,20191101,M
1,군산,청소년,출장,13,관리자,2등급,20191101,M
1,군산,청소년,출장,14,관리자,참가증,20191101,M
1,군산,청소년,출장,14,관리자,1등급,20191101,M
1,군산,청소년,출장,13,관리자,3등급,20191101,F
1,군산,청소년,출장,14,관리자,2등급,20191101,F
1,군산,청소년,출장,14,관리자,3등급,20191101,F
1,군산,청소년,출장,14,관리자,참가증,20191101,F
1,군산,청소년,출장,14,관리자,참가증,20191101,F
1,군산,청소년,출장,14,관리자,3등급,20191101,F
1,군산,청소년,출장,14,관리자,참가증,20191101,F
1,군산,청소년,출장,14,관리자,3등급,20191101,F
1,군산,청소년,출장,14,관리자,3등급,20191101,F
1,군산,청소년,출장,14,관리자,참가증,20191101,M
1,동작,노인,출장,66,관리자,참가증,20191101,F
4,마포,성인,일반,47,관리자,2등급,20191101,M
1,동작,노인,출장,73,관리자,참가증,20191101,F
2,스포원(금정),성인,일반,53,인바디,3등급,20191101,M
1,안동,성인,일반,60,관리자,참가증,20191101,F
1,순천,성인,일반,22,인바디,참가증,20191101,M
3,동작,노인,출장,77,관리자,참가증,20191101,F
2,김천,성인,일반,44,관리자,참가증,20191101,M
1,안동,노인,일반,70,관리자,2등급,20191101,M
2,스포원(금정),성인,일반,53,관리자,참가증,20191101,M
1,동작,성인,출장,53,관리자,참가증,20191101,F
1,동작,성인,출장,56,관리자,참가증,20191101,M
1,북구(광주),성인,일반,19,관리자,참가증,20191101,F
1,북구(광주),성인,일반,19,관리자,3등급,20191101,M
1,북구(광주),성인,일반,20,관리자,참가증,20191101,F
1,동작,성인,출장,56,관리자,참가증,20191101,F
1,동작,성인,출장,57,관리자,참가증,20191101,F
12,세종,성인,출장,44,관리자,2등급,20191101,F
3,세종,성인,출장,60,관리자,3등급,20191101,M
5,세종,성인,출장,59,관리자,1등급,20191101,F
2,세종,성인,출장,22,관리자,참가증,20191101,F
2,세종,성인,출장,40,관리자,3등급,20191101,F
2,세종,성인,출장,43,관리자,3등급,20191101,M
2,세종,성인,출장,33,관리자,참가증,20191101,M
2,순천,성인,일반,19,인바디,참가증,20191104,M
16,세종,성인,출장,54,관리자,1등급,20191101,M
8,세종,성인,출장,47,관리자,참가증,20191101,M
2,세종,성인,출장,47,관리자,2등급,20191101,M
2,세종,성인,출장,56,관리자,1등급,20191101,F
1,화성,성인,일반,19,관리자,2등급,20191101,F
1,군산,청소년,출장,14,관리자,3등급,20191101,M
1,군산,청소년,출장,14,관리자,참가증,20191101,M
1,군산,청소년,출장,14,관리자,3등급,20191101,M
1,군산,청소년,출장,13,관리자,참가증,20191101,M
1,군산,청소년,출장,14,관리자,1등급,20191101,M
1,오산,성인,일반,60,관리자,3등급,20191101,M
1,군산,청소년,출장,14,관리자,참가증,20191101,M
1,군산,청소년,출장,14,관리자,2등급,20191101,M
1,군산,청소년,출장,14,관리자,2등급,20191101,M
1,군산,청소년,출장,14,관리자,3등급,20191101,M
1,군산,청소년,출장,14,관리자,참가증,20191101,M
1,군산,청소년,출장,14,관리자,참가증,20191101,M
2,군산,청소년,출장,14,관리자,2등급,20191101,M
1,군산,청소년,출장,14,관리자,1등급,20191101,M
1,서구(대전),성인,일반,21,관리자,참가증,20191101,F
5,성동,노인,일반,69,관리자,2등급,20191101,M
1,서구(대전),성인,일반,31,관리자,참가증,20191101,M
3,순천,성인,일반,56,인바디,참가증,20191101,F
1,오산,성인,일반,21,관리자,참가증,20191101,M
1,순천,성인,일반,52,인바디,참가증,20191101,F
1,순천,성인,일반,51,인바디,참가증,20191101,F
4,순천,성인,일반,54,인바디,참가증,20191101,F
1,순천,성인,일반,21,인바디,참가증,20191101,M
1,남구(울산),성인,일반,24,관리자,참가증,20191101,M
1,남구(울산),성인,출장,28,관리자,참가증,20191101,M
1,동작,성인,출장,59,관리자,참가증,20191101,F
1,세종,성인,출장,60,관리자,2등급,20191101,M
1,서구(대전),성인,일반,20,관리자,참가증,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
2,마포,성인,일반,59,관리자,3등급,20191101,M
1,구미,성인,출장,21,관리자,3등급,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,구미,성인,출장,21,관리자,참가증,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,구미,성인,출장,31,관리자,참가증,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
2,증평,성인,일반,53,관리자,3등급,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,전주,성인,출장,32,관리자,1등급,20191101,M
1,구미,성인,출장,22,관리자,참가증,20191101,F
2,서구(대전),청소년,일반,18,관리자,1등급,20191101,M
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,전주,성인,출장,38,관리자,참가증,20191101,M
1,구미,성인,출장,22,관리자,참가증,20191101,F
1,전주,성인,출장,54,관리자,참가증,20191101,F
1,구미,성인,출장,25,관리자,참가증,20191101,M
1,달서,성인,일반,21,인바디,2등급,20191101,F
1,전주,성인,출장,25,관리자,참가증,20191101,M
1,구미,성인,출장,24,관리자,참가증,20191101,M
1,구미,성인,출장,24,관리자,참가증,20191101,M
2,전주,성인,출장,31,관리자,참가증,20191101,M
1,구미,성인,출장,24,관리자,참가증,20191101,M
2,전주,성인,출장,34,관리자,참가증,20191101,M
1,구미,성인,출장,24,관리자,참가증,20191101,M
2,서구(대전),성인,일반,23,관리자,1등급,20191101,F
1,화성,성인,일반,19,관리자,2등급,20191101,F
2,서구(대전),성인,일반,26,관리자,2등급,20191101,M
1,마포,성인,일반,22,관리자,참가증,20191101,M
1,서초,청소년,일반,16,관리자,참가증,20191104,M
9,세종,성인,출장,61,관리자,참가증,20191101,F
2,시흥,노인,일반,67,관리자,3등급,20191104,M
5,세종,성인,출장,35,관리자,1등급,20191101,F
1,달서,노인,일반,72,인바디,2등급,20191104,M
1,서초,청소년,일반,16,관리자,2등급,20191104,M
5,세종,성인,출장,42,관리자,참가증,20191101,F
1,달서,노인,일반,67,인바디,2등급,20191104,M
1,서초,청소년,일반,16,관리자,참가증,20191104,M
3,남구(부산),성인,일반,20,관리자,참가증,20191104,F
5,세종,성인,일반,27,관리자,참가증,20191101,F
3,남구(부산),성인,일반,20,관리자,참가증,20191104,F
5,세종,성인,출장,28,관리자,2등급,20191101,F
1,서초,청소년,일반,16,관리자,참가증,20191104,M
3,연수,성인,출장,48,관리자,1등급,20191104,F
1,서초,청소년,일반,16,관리자,참가증,20191104,M
1,연수,성인,출장,29,관리자,3등급,20191104,M
2,남원,노인,일반,69,관리자,3등급,20191104,M
7,세종,성인,출장,53,관리자,2등급,20191101,F
1,성동,성인,일반,27,관리자,2등급,20191104,M
2,성동,성인,일반,25,관리자,3등급,20191104,F
2,성남,노인,일반,75,관리자,2등급,20191104,M
1,순천,청소년,일반,18,인바디,3등급,20191104,M
2,남원,성인,일반,64,관리자,참가증,20191104,F
1,순천,성인,일반,20,인바디,참가증,20191101,M
1,KSPO아산,성인,일반,42,관리자,참가증,20191101,F
1,KSPO아산,성인,일반,61,관리자,3등급,20191101,F
1,KSPO아산,성인,일반,51,관리자,참가증,20191101,F
1,KSPO아산,성인,일반,57,관리자,참가증,20191101,M
1,원주,노인,출장,79,관리자,참가증,20191101,M
1,남구(울산),성인,일반,27,관리자,2등급,20191101,F
2,서구(대전),노인,일반,66,관리자,2등급,20191101,F
1,서초,성인,출장,23,관리자,참가증,20191101,M
1,서초,성인,출장,23,관리자,1등급,20191101,F
1,KSPO아산,성인,일반,50,관리자,참가증,20191101,F
1,서초,성인,출장,24,관리자,2등급,20191101,M
1,성남,노인,출장,79,관리자,참가증,20191101,M
1,의정부,성인,일반,59,관리자,3등급,20191101,M
1,원주,노인,출장,66,관리자,참가증,20191101,F
1,KSPO아산,성인,일반,51,관리자,참가증,20191101,F
1,KSPO아산,성인,일반,55,관리자,참가증,20191101,F
1,KSPO아산,성인,일반,51,관리자,참가증,20191101,F
1,성남,노인,출장,90,관리자,참가증,20191101,M
1,KSPO아산,성인,일반,46,관리자,참가증,20191101,F
1,북구(광주),성인,일반,20,관리자,3등급,20191101,M
1,서초,성인,출장,25,관리자,참가증,20191101,M
1,서초,성인,출장,21,관리자,참가증,20191101,F
1,북구(부산),성인,일반,44,관리자,참가증,20191101,F
1,서초,성인,출장,22,관리자,참가증,20191101,F
1,서초,성인,출장,23,관리자,참가증,20191101,F
1,성남,노인,출장,74,관리자,참가증,20191101,F
2,서초,성인,출장,23,관리자,3등급,20191101,F
1,제주,성인,일반,31,관리자,참가증,20191101,F
2,제주,성인,일반,28,관리자,1등급,20191101,M
1,서초,성인,출장,21,관리자,참가증,20191101,F
1,서초,성인,출장,21,관리자,3등급,20191101,F
4,성남,노인,출장,79,관리자,참가증,20191101,M
1,서초,성인,출장,22,관리자,1등급,20191101,F
1,서초,성인,출장,21,관리자,3등급,20191101,F
1,군산,청소년,출장,13,관리자,3등급,20191101,F
1,서초,성인,출장,22,관리자,3등급,20191101,F
1,서초,성인,출장,21,관리자,3등급,20191101,F
1,성남,노인,출장,76,관리자,3등급,20191101,F
1,성동,성인,일반,26,관리자,3등급,20191101,M
1,서초,성인,출장,20,관리자,참가증,20191101,F
1,군산,청소년,출장,13,관리자,참가증,20191101,F
1,서초,성인,출장,21,관리자,1등급,20191101,F
1,군산,청소년,출장,13,관리자,3등급,20191101,F
1,서초,성인,출장,23,관리자,참가증,20191101,F
1,군산,청소년,출장,13,관리자,참가증,20191101,F
3,동작,노인,출장,76,관리자,2등급,20191101,M
2,남구(울산),노인,일반,70,관리자,2등급,20191101,F
1,제주,노인,일반,71,관리자,3등급,20191101,F
1,성남,노인,출장,77,관리자,2등급,20191101,F
1,군산,청소년,출장,13,관리자,3등급,20191101,F
1,군산,청소년,출장,13,관리자,참가증,20191101,F
1,서초,성인,출장,24,관리자,3등급,20191101,M
1,군산,청소년,출장,13,관리자,2등급,20191101,F
1,원주,노인,출장,74,관리자,2등급,20191101,F
6,동구(광주),노인,일반,69,관리자,참가증,20191101,F
1,성동,성인,일반,60,관리자,3등급,20191101,M
1,군산,청소년,출장,13,관리자,2등급,20191101,F
1,성남,노인,출장,82,관리자,2등급,20191101,M
1,서초,성인,출장,23,관리자,3등급,20191101,M
1,군산,청소년,출장,13,관리자,참가증,20191101,F
1,군산,청소년,출장,13,관리자,참가증,20191101,M
1,군산,청소년,출장,13,관리자,1등급,20191101,M
1,서초,성인,출장,23,관리자,참가증,20191101,F
1,군산,청소년,출장,13,관리자,참가증,20191101,M
1,서초,성인,출장,21,관리자,참가증,20191101,M
1,군산,청소년,출장,13,관리자,3등급,20191101,M
1,군산,청소년,출장,13,관리자,참가증,20191101,M
1,서초,성인,출장,23,관리자,참가증,20191101,M
1,군산,청소년,출장,13,관리자,1등급,20191101,M
1,성남,노인,출장,80,관리자,2등급,20191101,F
1,전주,성인,출장,19,관리자,참가증,20191101,M
1,전주,성인,출장,55,관리자,참가증,20191101,F
2,전주,성인,출장,24,관리자,참가증,20191101,M
1,전주,성인,출장,21,관리자,참가증,20191101,M
2,전주,성인,출장,24,관리자,참가증,20191101,F
1,의정부,성인,일반,49,관리자,3등급,20191101,F
2,전주,성인,출장,28,관리자,참가증,20191101,M
1,전주,성인,출장,34,관리자,참가증,20191101,M
1,오산,성인,일반,26,인바디,참가증,20191101,F
1,북구(광주),성인,일반,20,관리자,2등급,20191101,M
1,구미,성인,일반,20,관리자,2등급,20191101,M
1,증평,성인,일반,34,관리자,참가증,20191101,F
2,증평,성인,일반,59,관리자,참가증,20191101,F
1,구미,성인,일반,22,관리자,참가증,20191101,M
1,광산,청소년,일반,15,관리자,1등급,20191101,M
2,광산,청소년,일반,15,관리자,1등급,20191101,M
1,증평,성인,일반,59,관리자,3등급,20191101,F
2,KSPO송파,성인,일반,25,관리자,참가증,20191101,F
2,KSPO송파,성인,일반,30,관리자,3등급,20191101,F
2,세종,성인,출장,58,관리자,2등급,20191101,F
6,세종,성인,출장,52,관리자,참가증,20191101,F
