TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,고양,성인,일반,61,관리자,3등급,20210303,M
1,마포,성인,일반,56,관리자,참가증,20210303,M
2,동구(인천),성인,일반,52,,참가증,20210304,F
2,KSPO아산,노인,일반,66,,2등급,20210304,M
6,동구(인천),성인,일반,63,,3등급,20210302,M
1,KSPO송파,노인,일반,67,,참가증,20210302,M
2,동구(인천),청소년,일반,18,,3등급,20210302,M
2,고양,성인,일반,61,관리자,3등급,20210302,F
6,세종,노인,일반,66,관리자,참가증,20210302,F
2,KSPO광주,성인,일반,20,관리자,2등급,20210302,M
1,중구(서울),성인,출장,50,관리자,참가증,20210302,F
1,강릉,성인,일반,19,관리자,참가증,20210302,M
1,수원,성인,일반,41,관리자,3등급,20210302,M
1,광주,성인,일반,60,관리자,2등급,20210302,F
1,정읍,노인,일반,66,관리자,2등급,20210302,M
1,서초,성인,일반,28,관리자,참가증,20210302,F
1,서구(대전),성인,일반,32,관리자,참가증,20210302,M
3,계룡,성인,일반,26,관리자,2등급,20210302,M
4,수원,노인,일반,74,관리자,참가증,20210302,M
9,남구(부산),노인,일반,69,관리자,3등급,20210302,F
2,강릉,성인,일반,32,관리자,2등급,20210302,M
1,정읍,성인,일반,63,관리자,참가증,20210302,F
1,서초,성인,일반,23,관리자,참가증,20210302,M
2,KSPO대구,성인,일반,20,관리자,1등급,20210302,F
2,사상,성인,일반,24,관리자,참가증,20210302,M
1,KSPO아산,성인,일반,63,관리자,2등급,20210302,M
1,포항,성인,일반,32,인바디,참가증,20210302,M
1,광주,노인,일반,65,관리자,2등급,20210302,M
1,계룡,성인,일반,27,관리자,참가증,20210302,M
1,수원,성인,일반,49,관리자,참가증,20210303,M
1,부천,성인,일반,31,관리자,참가증,20210303,M
1,서구(대전),성인,일반,22,관리자,참가증,20210303,F
1,부천,성인,일반,59,관리자,2등급,20210303,F
2,의정부,노인,일반,73,관리자,참가증,20210303,F
1,의정부,성인,일반,42,관리자,2등급,20210303,M
11,세종,노인,일반,70,관리자,2등급,20210303,F
1,서구(광주),성인,일반,62,관리자,참가증,20210303,F
2,의정부,노인,일반,68,관리자,3등급,20210303,M
1,보은,노인,일반,71,관리자,3등급,20210303,F
1,서초,성인,일반,19,관리자,참가증,20210303,M
1,구미,성인,일반,20,관리자,참가증,20210303,M
1,서구(광주),성인,일반,44,관리자,참가증,20210303,F
1,포항,성인,일반,23,인바디,3등급,20210303,M
1,영동,노인,출장,78,관리자,2등급,20210303,F
3,고양,노인,일반,73,관리자,2등급,20210303,M
9,세종,성인,일반,56,관리자,참가증,20210303,F
1,영동,성인,출장,45,관리자,참가증,20210303,F
1,의정부,성인,일반,60,관리자,참가증,20210303,M
1,영동,성인,출장,25,관리자,참가증,20210303,M
1,KSPO대구,성인,일반,25,관리자,참가증,20210303,M
1,수원,성인,일반,50,관리자,3등급,20210303,F
1,스포원(금정),성인,출장,35,관리자,2등급,20210303,M
1,의정부,성인,일반,19,관리자,참가증,20210303,F
7,고양,노인,일반,69,관리자,참가증,20210303,F
1,세종,성인,일반,37,관리자,참가증,20210303,F
2,수원,노인,일반,72,관리자,3등급,20210303,M
2,서초,성인,일반,25,관리자,1등급,20210303,M
1,시흥,성인,일반,53,관리자,3등급,20210302,F
1,중구(서울),성인,일반,29,,참가증,20210303,M
2,KSPO송파,성인,일반,35,,참가증,20210303,F
6,동구(인천),성인,일반,28,,1등급,20210303,M
2,중구(서울),노인,일반,65,,2등급,20210303,M
4,KSPO아산,성인,일반,28,,참가증,20210303,M
1,서대문,성인,일반,22,,참가증,20210303,M
1,KSPO광주,성인,일반,20,관리자,참가증,20210303,F
1,KSPO송파,성인,일반,60,관리자,참가증,20210303,M
1,오산,노인,일반,65,관리자,3등급,20210303,F
1,광주,성인,일반,20,관리자,2등급,20210303,F
1,익산,성인,일반,24,관리자,참가증,20210303,M
1,시흥,성인,일반,64,관리자,참가증,20210303,F
1,화성,성인,일반,55,관리자,참가증,20210303,F
1,광주,성인,일반,50,관리자,참가증,20210303,F
2,KSPO송파,성인,일반,21,관리자,3등급,20210303,M
1,영동,성인,출장,44,관리자,참가증,20210303,F
1,수원,노인,일반,68,관리자,2등급,20210303,M
1,달서,성인,일반,63,인바디,참가증,20210303,M
1,수원,성인,일반,59,관리자,2등급,20210303,F
1,광주,성인,일반,52,관리자,참가증,20210303,F
1,광주,성인,일반,62,관리자,2등급,20210303,M
8,남구(부산),성인,일반,64,관리자,3등급,20210303,F
1,목포,노인,일반,65,관리자,3등급,20210303,M
1,남구(부산),성인,일반,42,관리자,참가증,20210303,F
1,광산,성인,일반,23,관리자,참가증,20210303,M
2,수원,성인,일반,59,관리자,3등급,20210303,F
1,세종,성인,일반,46,관리자,3등급,20210303,F
1,광주,청소년,일반,18,관리자,참가증,20210303,M
4,안동,청소년,일반,18,관리자,3등급,20210302,M
1,광주,노인,일반,78,관리자,3등급,20210302,M
1,KSPO아산,성인,일반,63,관리자,참가증,20210302,M
