"201805","경기안산상록경찰서",154,19,22,30,24,28,14,17,28,5,3,2,3,1,5,3,0,7,3,4,13,10,7,5,10,5,10,5,7,3,9,6,120,3,8,0,3,5,3,0,0,0,0,12
"201805","경기안성경찰서",68,11,7,11,5,12,9,13,8,1,1,1,1,1,4,3,1,1,2,3,3,5,3,3,4,2,6,3,0,2,7,3,52,4,2,0,2,4,0,0,0,1,0,3
"201805","경기안양동안경찰서",81,9,14,8,14,12,17,7,12,1,3,2,0,1,0,2,3,2,4,0,3,5,6,4,7,9,4,1,2,5,1,4,62,4,9,0,2,1,1,1,0,0,0,1
"201805","경기안양만안경찰서",137,18,18,22,17,21,25,16,22,3,5,4,2,1,0,3,6,5,3,4,4,3,4,7,6,6,9,11,8,7,5,9,103,5,2,1,11,6,1,0,1,0,0,7
"201805","경기양주경찰서",97,12,14,16,17,14,14,10,12,2,2,2,3,1,2,2,1,5,4,6,5,7,3,2,3,7,3,2,4,6,6,7,81,2,5,2,0,3,1,0,0,0,0,3
"201805","경기양평경찰서",44,3,7,7,6,8,4,9,5,5,4,0,0,1,0,0,1,2,0,3,1,1,2,4,1,3,4,4,0,2,1,0,27,5,3,2,2,1,0,0,0,2,0,2
"201805","경기여주경찰서",60,10,5,7,11,11,7,9,14,3,1,1,0,1,0,1,1,1,2,5,3,3,2,4,3,6,3,1,4,1,0,0,34,3,0,3,15,3,1,0,0,0,0,1
"201805","경기연천경찰서",17,2,0,3,4,2,2,4,5,1,0,0,0,0,0,0,0,1,1,2,1,0,0,2,2,0,1,1,0,0,0,0,10,3,0,2,2,0,0,0,0,0,0,0
"201805","경기오산경찰서",266,35,35,38,43,40,41,34,27,8,6,13,9,2,2,2,3,5,8,6,15,5,12,10,16,12,22,14,19,16,20,14,219,9,10,7,9,6,0,0,1,0,0,5
"201805","경기용인동부경찰서",223,25,22,33,48,30,34,31,21,8,6,10,6,9,4,4,11,9,8,6,6,4,12,9,16,10,11,13,12,5,13,10,178,15,5,4,2,8,4,0,1,0,0,6
"201805","경기용인서부경찰서",112,13,16,13,15,24,20,11,27,0,0,3,3,2,3,2,3,2,5,5,5,2,7,5,2,7,5,6,5,3,5,5,80,3,4,0,22,1,1,0,0,0,0,1
"201805","경기의왕경찰서",36,5,7,3,8,7,3,3,4,1,1,1,1,1,0,1,0,7,3,2,0,4,0,3,0,1,1,0,1,1,2,1,26,4,1,0,2,0,2,0,0,0,0,1
"201805","경기의정부경찰서",238,40,32,32,35,35,20,44,33,6,9,7,3,6,2,3,9,4,16,6,6,12,9,9,11,16,17,13,7,13,11,10,199,10,12,1,5,2,0,0,0,0,0,9
"201805","경기이천경찰서",115,11,17,21,16,23,10,17,9,1,1,7,0,4,1,2,7,4,3,4,7,2,6,8,6,11,6,5,6,3,6,6,89,7,6,0,3,6,1,1,0,0,0,2
"201805","경기일산동부경찰서",129,18,18,21,16,24,18,14,22,3,9,4,8,5,4,6,8,4,6,3,2,1,3,5,2,6,4,5,5,5,7,2,106,3,7,4,3,1,1,1,0,0,0,3
"201805","경기일산서부경찰서",76,11,9,14,14,12,10,6,7,5,4,5,1,0,1,2,4,3,1,2,4,2,3,4,4,2,6,4,1,7,3,1,59,4,4,0,2,2,1,0,0,0,0,4
"201805","경기파주경찰서",156,25,24,25,27,16,23,16,13,1,3,2,1,2,6,2,5,5,6,7,6,6,11,11,4,12,9,14,6,12,7,5,134,9,6,1,0,2,4,0,0,0,0,0
