TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,전주,노인,출장,73,관리자,참가증,20180504,M
2,세종,성인,출장,36,관리자,2등급,20180508,F
1,전주,성인,출장,59,관리자,참가증,20180504,F
3,마포,청소년,출장,18,관리자,참가증,20180513,F
1,전주,성인,출장,62,관리자,참가증,20180504,F
2,마포,청소년,출장,18,관리자,3등급,20180513,F
1,전주,노인,출장,85,관리자,참가증,20180504,F
1,천안,청소년,출장,13,관리자,3등급,20180503,M
1,의정부,청소년,출장,14,관리자,참가증,20180504,F
2,마포,청소년,출장,17,관리자,참가증,20180513,F
1,전주,노인,출장,78,관리자,참가증,20180504,F
1,천안,청소년,출장,13,관리자,참가증,20180503,M
1,의정부,청소년,출장,14,관리자,참가증,20180504,F
1,의정부,청소년,출장,14,관리자,2등급,20180504,F
1,의정부,청소년,출장,15,관리자,3등급,20180504,F
1,의정부,청소년,출장,14,관리자,참가증,20180504,F
3,천안,청소년,출장,14,관리자,참가증,20180503,F
2,마포,청소년,출장,17,관리자,참가증,20180513,F
1,의정부,청소년,출장,14,관리자,3등급,20180504,F
1,의정부,청소년,출장,14,관리자,3등급,20180504,F
1,전주,노인,출장,67,관리자,참가증,20180504,F
1,의정부,청소년,출장,14,관리자,참가증,20180504,F
1,영동,노인,출장,71,관리자,2등급,20180508,F
1,화성,성인,출장,64,관리자,참가증,20180505,F
3,금천,노인,출장,79,관리자,3등급,20180509,M
4,화성,성인,일반,54,관리자,참가증,20180509,F
2,금천,노인,출장,74,관리자,2등급,20180509,F
3,금천,노인,출장,78,관리자,참가증,20180509,F
2,금천,노인,출장,67,관리자,참가증,20180509,F
7,금천,노인,출장,69,관리자,참가증,20180509,F
1,금천,노인,출장,78,관리자,참가증,20180509,F
2,금천,노인,출장,68,관리자,3등급,20180509,F
5,금천,노인,출장,82,관리자,3등급,20180509,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
5,금천,노인,출장,80,관리자,참가증,20180509,F
1,금천,노인,출장,66,관리자,참가증,20180509,F
1,노원,성인,출장,34,관리자,참가증,20180509,F
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
1,천안,성인,일반,19,관리자,2등급,20180509,M
2,금천,노인,출장,73,관리자,3등급,20180509,F
1,노원,성인,출장,33,관리자,2등급,20180509,M
5,금천,노인,출장,74,관리자,3등급,20180509,F
3,금천,노인,출장,75,관리자,3등급,20180509,F
1,금천,노인,출장,73,관리자,1등급,20180509,M
3,금천,노인,출장,74,관리자,참가증,20180509,F
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
1,천안,성인,일반,21,관리자,3등급,20180509,M
2,금천,노인,출장,82,관리자,2등급,20180509,F
1,금천,노인,출장,72,관리자,참가증,20180509,F
1,금천,노인,출장,69,관리자,참가증,20180509,F
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
2,금천,노인,출장,74,관리자,3등급,20180509,F
4,금천,노인,출장,74,관리자,참가증,20180509,F
1,금천,노인,출장,74,관리자,참가증,20180509,M
1,금천,노인,출장,75,관리자,3등급,20180509,M
1,금천,노인,출장,67,관리자,참가증,20180509,F
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
1,금천,노인,출장,78,관리자,참가증,20180509,M
1,남구(부산),청소년,출장,17,관리자,3등급,20180509,M
1,동작,성인,출장,57,관리자,3등급,20180509,M
1,포항,청소년,출장,15,관리자,3등급,20180510,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,포항,청소년,출장,17,관리자,3등급,20180509,M
1,남구(부산),청소년,출장,16,관리자,1등급,20180510,M
1,원주,청소년,출장,13,관리자,1등급,20180509,F
1,남구(부산),청소년,출장,16,관리자,2등급,20180510,M
1,포항,청소년,출장,18,관리자,참가증,20180510,M
1,청주,성인,일반,56,인바디,참가증,20180510,F
2,포항,청소년,출장,18,관리자,참가증,20180509,M
1,원주,청소년,출장,13,관리자,2등급,20180509,M
1,청주,성인,일반,51,인바디,참가증,20180510,F
1,포항,청소년,출장,15,관리자,3등급,20180510,M
1,원주,청소년,출장,14,관리자,참가증,20180510,M
1,마포,성인,출장,20,관리자,참가증,20180510,F
2,포항,청소년,출장,17,관리자,1등급,20180509,M
1,원주,청소년,출장,13,관리자,3등급,20180509,M
1,원주,청소년,출장,14,관리자,3등급,20180510,M
1,포항,청소년,출장,15,관리자,참가증,20180510,M
1,포항,청소년,출장,16,관리자,참가증,20180510,M
1,마포,성인,출장,19,관리자,참가증,20180510,F
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,원주,청소년,출장,15,관리자,1등급,20180510,M
1,포항,청소년,출장,17,관리자,참가증,20180509,M
1,마포,성인,출장,19,관리자,참가증,20180510,F
1,원주,청소년,출장,13,관리자,2등급,20180509,M
1,남구(부산),청소년,출장,16,관리자,참가증,20180510,M
1,성남,성인,출장,29,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,16,관리자,참가증,20180510,M
3,포항,청소년,출장,15,관리자,참가증,20180510,M
2,포항,청소년,출장,17,관리자,참가증,20180509,M
1,남구(부산),청소년,출장,16,관리자,2등급,20180510,M
1,원주,청소년,출장,14,관리자,3등급,20180510,F
1,마포,성인,출장,23,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,17,관리자,2등급,20180510,M
1,남구(부산),청소년,출장,17,관리자,3등급,20180510,M
1,원주,청소년,출장,17,관리자,3등급,20180502,M
1,원주,청소년,출장,17,관리자,3등급,20180502,M
1,동구(광주),성인,일반,20,관리자,참가증,20180502,M
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,원주,청소년,출장,18,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,1등급,20180502,M
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,2등급,20180502,M
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,원주,청소년,출장,17,관리자,2등급,20180502,M
1,사상,청소년,출장,13,관리자,참가증,20180502,M
1,KSPO송파,성인,일반,38,인바디,참가증,20180502,F
1,사상,청소년,출장,14,관리자,참가증,20180502,M
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,2등급,20180502,M
1,사상,청소년,출장,13,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,3등급,20180502,M
1,동작,성인,일반,26,관리자,3등급,20180502,M
1,사상,청소년,출장,13,관리자,1등급,20180502,M
1,사상,청소년,출장,13,관리자,참가증,20180502,M
1,원주,청소년,출장,18,관리자,3등급,20180502,M
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,참가증,20180502,F
1,사상,청소년,출장,13,관리자,2등급,20180502,M
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,원주,청소년,출장,18,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,2등급,20180502,F
1,원주,청소년,출장,17,관리자,참가증,20180503,M
1,금천,성인,일반,62,관리자,참가증,20180503,F
1,사상,청소년,출장,13,관리자,3등급,20180502,M
1,순천,노인,일반,78,인바디,3등급,20180503,F
1,마포,청소년,출장,15,관리자,참가증,20180501,F
2,마포,청소년,출장,16,관리자,2등급,20180502,F
1,부천,청소년,출장,13,관리자,참가증,20180501,F
1,마포,청소년,출장,15,관리자,참가증,20180501,M
2,마포,청소년,출장,16,관리자,2등급,20180502,F
2,마포,청소년,출장,17,관리자,2등급,20180503,F
1,마포,청소년,출장,15,관리자,참가증,20180501,F
1,마포,청소년,출장,16,관리자,1등급,20180502,F
1,마포,청소년,출장,15,관리자,참가증,20180501,F
4,천안,청소년,출장,14,관리자,1등급,20180502,M
2,마포,청소년,출장,17,관리자,참가증,20180503,F
4,천안,청소년,출장,15,관리자,참가증,20180502,M
2,마포,청소년,출장,17,관리자,참가증,20180503,F
2,마포,청소년,출장,17,관리자,1등급,20180503,F
1,부천,청소년,출장,14,관리자,참가증,20180503,F
1,창원,노인,출장,69,관리자,참가증,20180503,M
2,화성,노인,출장,78,관리자,참가증,20180503,M
3,KSPO송파,성인,출장,29,관리자,참가증,20180504,M
1,목포,노인,출장,68,관리자,참가증,20180504,M
1,부천,청소년,출장,14,관리자,참가증,20180503,F
1,창원,노인,출장,74,관리자,3등급,20180503,F
1,창원,노인,출장,72,관리자,3등급,20180503,M
1,부천,청소년,출장,14,관리자,참가증,20180503,F
1,창원,노인,출장,69,관리자,3등급,20180503,M
1,금천,성인,일반,41,관리자,참가증,20180504,F
1,화성,노인,출장,74,관리자,참가증,20180503,F
3,성동,성인,일반,44,관리자,참가증,20180504,F
1,부천,청소년,출장,14,관리자,참가증,20180503,F
1,창원,노인,출장,66,관리자,2등급,20180503,F
1,금천,성인,일반,59,관리자,참가증,20180504,F
1,창원,노인,출장,66,관리자,3등급,20180503,M
1,부천,청소년,출장,14,관리자,참가증,20180503,F
1,목포,노인,출장,73,관리자,참가증,20180504,F
1,창원,노인,출장,74,관리자,참가증,20180503,M
1,화성,노인,출장,81,관리자,참가증,20180503,M
1,창원,노인,출장,76,관리자,3등급,20180503,F
4,성동,성인,일반,45,관리자,3등급,20180504,F
2,서구(대전),노인,일반,66,관리자,1등급,20180504,F
1,부천,청소년,출장,14,관리자,3등급,20180503,F
1,KSPO송파,성인,출장,33,관리자,3등급,20180504,F
1,창원,노인,출장,68,관리자,참가증,20180503,M
1,부천,청소년,출장,14,관리자,참가증,20180503,F
1,부천,청소년,출장,14,관리자,참가증,20180503,F
1,KSPO송파,성인,출장,63,관리자,참가증,20180504,F
1,창원,노인,출장,72,관리자,참가증,20180503,F
1,창원,노인,출장,79,관리자,참가증,20180503,M
1,마포,청소년,출장,15,관리자,참가증,20180501,F
2,창원,노인,출장,66,관리자,참가증,20180503,F
1,창원,노인,출장,84,관리자,3등급,20180503,M
1,마포,청소년,출장,15,관리자,참가증,20180501,F
1,부천,청소년,출장,15,관리자,3등급,20180503,F
1,창원,노인,출장,80,관리자,3등급,20180503,M
1,곡성,청소년,출장,13,관리자,참가증,20180504,M
4,곡성,청소년,출장,15,관리자,3등급,20180504,M
1,달서,청소년,일반,13,인바디,1등급,20180504,F
3,금천,성인,일반,64,관리자,참가증,20180504,F
6,순천,성인,일반,51,인바디,3등급,20180504,F
6,순천,성인,일반,26,인바디,참가증,20180504,F
3,곡성,청소년,출장,13,관리자,참가증,20180504,M
1,곡성,청소년,출장,13,관리자,3등급,20180504,F
3,곡성,청소년,출장,13,관리자,참가증,20180504,F
2,마포,청소년,출장,17,관리자,참가증,20180512,F
1,천안,청소년,출장,13,관리자,3등급,20180503,M
2,마포,청소년,출장,17,관리자,참가증,20180512,F
1,천안,청소년,출장,13,관리자,3등급,20180503,F
2,마포,청소년,출장,16,관리자,3등급,20180512,F
1,천안,청소년,출장,13,관리자,참가증,20180503,M
2,마포,청소년,출장,16,관리자,2등급,20180512,F
1,천안,청소년,출장,13,관리자,참가증,20180503,F
1,남구(부산),청소년,출장,15,관리자,3등급,20180508,M
2,마포,청소년,출장,17,관리자,참가증,20180512,F
1,천안,청소년,출장,13,관리자,참가증,20180503,F
1,남구(부산),청소년,출장,16,관리자,참가증,20180508,M
1,천안,청소년,출장,13,관리자,2등급,20180503,F
2,마포,청소년,출장,17,관리자,2등급,20180512,F
1,남구(부산),청소년,출장,15,관리자,참가증,20180508,M
1,천안,청소년,출장,13,관리자,참가증,20180503,F
1,남구(부산),청소년,출장,15,관리자,1등급,20180508,M
2,마포,청소년,출장,17,관리자,3등급,20180512,F
1,곡성,청소년,출장,13,관리자,참가증,20180508,F
2,마포,청소년,출장,17,관리자,2등급,20180512,F
1,남구(부산),청소년,출장,16,관리자,3등급,20180508,M
1,곡성,청소년,출장,13,관리자,3등급,20180508,F
1,남구(부산),청소년,출장,16,관리자,참가증,20180508,M
1,천안,청소년,출장,13,관리자,참가증,20180503,F
2,마포,청소년,출장,16,관리자,3등급,20180512,F
2,마포,청소년,출장,16,관리자,참가증,20180512,F
2,마포,청소년,출장,17,관리자,2등급,20180513,F
1,의정부,청소년,출장,15,관리자,3등급,20180504,F
1,의정부,청소년,출장,15,관리자,참가증,20180504,F
1,성동,노인,출장,74,관리자,참가증,20180508,M
1,의정부,청소년,출장,15,관리자,참가증,20180504,F
2,세종,성인,출장,36,관리자,2등급,20180508,F
1,의정부,청소년,출장,14,관리자,참가증,20180504,F
1,의정부,청소년,출장,14,관리자,참가증,20180504,F
1,의정부,청소년,출장,14,관리자,참가증,20180504,F
1,의정부,청소년,출장,14,관리자,참가증,20180504,F
1,의정부,청소년,출장,14,관리자,3등급,20180504,F
2,세종,성인,출장,41,관리자,3등급,20180508,F
1,의정부,청소년,출장,14,관리자,1등급,20180504,F
1,노원,성인,일반,25,인바디,참가증,20180508,M
2,전주,노인,출장,72,관리자,참가증,20180504,F
1,나주,성인,일반,44,관리자,1등급,20180508,F
3,전주,노인,출장,78,관리자,참가증,20180504,F
2,전주,노인,출장,68,관리자,참가증,20180504,F
2,세종,성인,출장,42,관리자,3등급,20180508,F
2,사상,성인,일반,56,인바디,참가증,20180508,F
1,KSPO송파,청소년,일반,16,관리자,3등급,20180508,M
1,KSPO송파,청소년,일반,16,관리자,2등급,20180508,M
1,KSPO송파,청소년,일반,16,관리자,3등급,20180508,M
1,KSPO송파,청소년,일반,16,관리자,참가증,20180508,M
1,KSPO송파,청소년,일반,17,관리자,2등급,20180508,M
1,천안,성인,일반,19,인바디,참가증,20180508,M
2,세종,성인,출장,46,관리자,2등급,20180508,F
1,제주,성인,일반,40,관리자,참가증,20180508,M
1,동구(광주),성인,일반,20,관리자,참가증,20180508,M
2,성남,성인,일반,32,관리자,참가증,20180503,M
2,천안,청소년,출장,13,관리자,참가증,20180503,M
2,천안,청소년,출장,13,관리자,참가증,20180503,F
3,천안,청소년,출장,13,관리자,참가증,20180503,M
1,남구(부산),청소년,출장,15,관리자,2등급,20180508,M
3,천안,청소년,출장,13,관리자,참가증,20180503,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
1,포항,청소년,출장,16,관리자,3등급,20180509,M
4,포항,청소년,출장,16,관리자,2등급,20180509,M
4,포항,청소년,출장,16,관리자,참가증,20180509,M
1,남구(부산),청소년,출장,17,관리자,2등급,20180509,M
4,포항,청소년,출장,16,관리자,참가증,20180509,M
1,청주,성인,일반,63,인바디,참가증,20180509,F
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
2,포항,청소년,출장,16,관리자,참가증,20180509,M
1,남구(부산),청소년,출장,18,관리자,참가증,20180509,M
3,안동,성인,출장,19,관리자,3등급,20180508,M
1,금천,노인,출장,78,관리자,참가증,20180509,M
1,남구(부산),청소년,출장,17,관리자,2등급,20180509,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
1,금천,노인,출장,69,관리자,참가증,20180509,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
10,금천,노인,출장,72,관리자,1등급,20180509,F
1,남구(부산),청소년,출장,17,관리자,3등급,20180509,M
6,금천,노인,출장,74,관리자,3등급,20180509,F
1,화성,성인,출장,58,관리자,참가증,20180505,F
6,금천,노인,출장,78,관리자,3등급,20180509,F
1,남구(부산),청소년,출장,18,관리자,2등급,20180509,M
1,원주,청소년,출장,16,관리자,2등급,20180509,M
1,금천,노인,출장,76,관리자,3등급,20180509,M
1,남구(부산),청소년,출장,18,관리자,참가증,20180509,M
1,금천,노인,출장,69,관리자,3등급,20180509,F
1,화성,성인,출장,61,관리자,참가증,20180505,F
1,금천,노인,출장,79,관리자,참가증,20180509,M
2,금천,노인,출장,71,관리자,2등급,20180509,F
1,남구(부산),청소년,출장,17,관리자,참가증,20180509,M
2,화성,성인,출장,60,관리자,참가증,20180505,F
1,원주,청소년,출장,16,관리자,3등급,20180509,M
7,금천,노인,출장,73,관리자,3등급,20180509,F
1,마포,노인,일반,72,인바디,2등급,20180509,F
1,마포,노인,일반,73,관리자,3등급,20180509,F
4,금천,노인,출장,77,관리자,참가증,20180509,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,18,관리자,2등급,20180510,M
1,남구(부산),청소년,출장,17,관리자,3등급,20180510,M
1,남구(부산),청소년,출장,17,관리자,3등급,20180510,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,17,관리자,3등급,20180510,M
1,남구(부산),청소년,출장,18,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,17,관리자,참가증,20180510,M
1,남구(부산),청소년,출장,17,관리자,2등급,20180510,M
1,남구(부산),청소년,출장,17,관리자,1등급,20180510,M
1,원주,청소년,출장,13,관리자,참가증,20180509,M
1,원주,청소년,출장,13,관리자,2등급,20180509,M
1,원주,청소년,출장,13,관리자,참가증,20180509,M
1,원주,청소년,출장,13,관리자,2등급,20180509,M
1,원주,청소년,출장,13,관리자,3등급,20180509,M
1,원주,청소년,출장,13,관리자,참가증,20180509,F
1,원주,청소년,출장,13,관리자,참가증,20180509,F
1,원주,청소년,출장,13,관리자,3등급,20180509,F
1,원주,청소년,출장,13,관리자,3등급,20180509,F
1,원주,청소년,출장,13,관리자,2등급,20180509,F
2,오산,노인,출장,69,관리자,2등급,20180510,F
1,오산,노인,출장,71,관리자,참가증,20180510,F
1,원주,청소년,출장,13,관리자,3등급,20180509,M
1,원주,청소년,출장,13,관리자,참가증,20180509,F
1,원주,청소년,출장,13,관리자,3등급,20180509,F
1,원주,청소년,출장,13,관리자,3등급,20180509,F
1,원주,청소년,출장,13,관리자,3등급,20180509,F
1,원주,청소년,출장,13,관리자,참가증,20180509,M
1,성동,성인,일반,23,관리자,참가증,20180510,F
1,연수,성인,일반,19,관리자,참가증,20180510,M
1,원주,청소년,출장,18,관리자,참가증,20180502,M
1,원주,청소년,출장,18,관리자,참가증,20180502,M
1,사상,청소년,출장,14,관리자,참가증,20180502,F
1,사상,청소년,출장,14,관리자,3등급,20180502,F
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,3등급,20180502,F
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,사상,청소년,출장,14,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,참가증,20180502,F
1,사상,청소년,출장,14,관리자,참가증,20180502,F
1,사상,청소년,출장,14,관리자,참가증,20180502,M
1,사상,청소년,출장,14,관리자,2등급,20180502,F
1,원주,청소년,출장,17,관리자,참가증,20180502,M
1,사상,청소년,출장,14,관리자,참가증,20180502,M
1,사상,청소년,출장,14,관리자,3등급,20180502,F
1,사상,청소년,출장,14,관리자,참가증,20180502,M
1,사상,청소년,출장,13,관리자,참가증,20180502,F
1,원주,청소년,출장,18,관리자,참가증,20180502,M
1,원주,청소년,출장,17,관리자,3등급,20180502,M
1,사상,청소년,출장,13,관리자,참가증,20180502,F
3,천안,청소년,출장,14,관리자,참가증,20180501,M
4,천안,청소년,출장,14,관리자,참가증,20180501,M
1,사상,청소년,출장,14,관리자,참가증,20180502,M
1,원주,청소년,출장,17,관리자,3등급,20180503,M
4,천안,청소년,출장,14,관리자,2등급,20180501,M
