TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,창원,노인,출장,84,관리자,참가증,20181001,F
1,남구(울산),성인,출장,46,관리자,2등급,20181012,M
5,의정부,성인,일반,64,관리자,2등급,20181005,M
1,사천,청소년,출장,15,관리자,3등급,20181016,M
1,달서,노인,출장,79,관리자,참가증,20181018,F
4,금천,성인,일반,61,관리자,3등급,20181008,F
1,동작,노인,출장,78,관리자,참가증,20181011,F
2,목포,청소년,출장,14,관리자,3등급,20181022,M
1,달서,청소년,출장,14,관리자,참가증,20181031,F
1,청주,성인,출장,31,관리자,참가증,20181002,M
1,청주,성인,일반,23,인바디,참가증,20181005,M
1,동구(광주),성인,일반,36,관리자,참가증,20181005,F
1,남구(울산),청소년,출장,17,관리자,참가증,20181001,M
1,동구(광주),성인,일반,19,관리자,참가증,20181005,M
1,남구(울산),청소년,출장,17,관리자,참가증,20181001,M
1,전주,성인,일반,30,인바디,3등급,20181005,M
1,남구(울산),청소년,출장,17,관리자,참가증,20181001,M
1,남구(울산),청소년,출장,17,관리자,3등급,20181001,M
1,남구(울산),청소년,출장,16,관리자,참가증,20181001,M
1,남구(울산),청소년,출장,17,관리자,참가증,20181001,M
1,남구(울산),청소년,출장,17,관리자,참가증,20181001,M
1,남구(울산),청소년,출장,16,관리자,3등급,20181001,M
1,남구(울산),노인,출장,79,관리자,참가증,20181005,M
1,남구(울산),성인,출장,59,관리자,2등급,20181004,F
1,천안,성인,출장,33,관리자,참가증,20181005,M
1,남구(울산),노인,출장,70,관리자,3등급,20181005,F
1,남구(울산),청소년,출장,16,관리자,참가증,20181004,M
1,남구(울산),노인,출장,77,관리자,참가증,20181005,F
1,남구(울산),청소년,출장,16,관리자,참가증,20181001,M
1,남구(울산),청소년,출장,15,관리자,참가증,20181004,M
1,목포,성인,일반,48,관리자,참가증,20181001,F
9,남원,노인,일반,71,관리자,1등급,20181002,F
1,성동,성인,일반,61,관리자,참가증,20181001,F
4,남원,노인,일반,69,관리자,2등급,20181002,M
3,남원,노인,일반,67,관리자,2등급,20181001,M
3,남원,노인,일반,66,관리자,2등급,20181001,F
1,부천,성인,일반,58,관리자,참가증,20181001,F
1,원주,성인,일반,37,인바디,참가증,20181001,F
6,순천,노인,일반,68,인바디,참가증,20181001,F
10,남원,노인,일반,65,관리자,2등급,20181002,F
3,남원,노인,일반,66,관리자,3등급,20181002,M
4,동구(광주),성인,일반,58,관리자,참가증,20181001,F
4,달서,성인,출장,28,관리자,2등급,20181004,F
1,마포,성인,일반,22,관리자,3등급,20181004,F
1,KSPO송파,노인,일반,71,관리자,3등급,20181004,F
1,증평,성인,출장,63,관리자,참가증,20181004,F
1,KSPO송파,노인,일반,65,관리자,참가증,20181004,F
1,목포,성인,출장,21,관리자,참가증,20181004,M
1,목포,성인,출장,22,관리자,3등급,20181004,M
1,목포,청소년,출장,18,관리자,3등급,20181004,F
2,순천,성인,일반,37,인바디,2등급,20181004,M
