TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,창원,청소년,출장,17,관리자,참가증,20180720,F
2,서구(대전),청소년,출장,16,관리자,참가증,20180716,F
1,창원,청소년,출장,17,관리자,참가증,20180720,F
2,서구(대전),청소년,출장,16,관리자,3등급,20180716,F
1,창원,청소년,출장,17,관리자,2등급,20180720,F
1,오산,성인,일반,58,관리자,3등급,20180724,M
1,KSPO송파,성인,일반,63,인바디,3등급,20180724,M
1,창원,청소년,출장,17,관리자,참가증,20180720,F
1,창원,청소년,출장,17,관리자,3등급,20180720,F
1,창원,청소년,출장,18,관리자,참가증,20180720,F
1,KSPO(버스),성인,출장,34,관리자,2등급,20180724,M
15,순천,노인,일반,72,인바디,2등급,20180724,M
2,서구(대전),청소년,출장,16,관리자,참가증,20180716,F
1,KSPO송파(출장A),성인,출장,39,관리자,참가증,20180725,F
1,포항,성인,출장,40,관리자,참가증,20180725,M
1,남구(부산),성인,출장,51,관리자,2등급,20180725,M
1,성남,성인,일반,23,관리자,참가증,20180725,F
1,창원,성인,일반,25,관리자,3등급,20180725,F
1,창원,성인,일반,25,관리자,3등급,20180725,F
1,성남,성인,일반,24,관리자,참가증,20180725,M
1,서초,성인,출장,51,관리자,참가증,20180725,M
3,남구(부산),성인,출장,41,관리자,1등급,20180725,M
2,남구(부산),성인,출장,51,관리자,참가증,20180725,M
1,순천,성인,일반,28,인바디,참가증,20180725,F
1,순천,노인,일반,66,인바디,참가증,20180725,F
1,포항,성인,출장,61,관리자,2등급,20180725,M
2,남구(울산),노인,일반,69,관리자,1등급,20180725,F
4,오산,노인,일반,75,인바디,3등급,20180725,M
2,남구(울산),성인,일반,56,관리자,참가증,20180725,M
4,남구(울산),성인,일반,62,관리자,2등급,20180725,F
2,남구(울산),성인,일반,59,관리자,참가증,20180725,F
2,남구(울산),성인,일반,37,관리자,3등급,20180725,F
2,남구(울산),성인,일반,55,관리자,3등급,20180725,F
2,서구(대전),청소년,출장,16,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,17,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,16,관리자,참가증,20180716,F
2,서구(대전),청소년,출장,17,관리자,2등급,20180716,F
1,춘천,성인,출장,51,관리자,참가증,20180724,M
1,춘천,성인,출장,26,관리자,참가증,20180724,M
1,천안,노인,출장,73,관리자,참가증,20180724,F
1,KSPO송파(출장A),성인,출장,28,관리자,참가증,20180725,F
10,곡성,성인,일반,57,관리자,참가증,20180725,F
1,KSPO송파(출장A),성인,출장,49,관리자,2등급,20180725,F
1,춘천,성인,출장,51,관리자,참가증,20180724,F
1,천안,노인,출장,69,관리자,2등급,20180724,F
2,남구(울산),성인,일반,52,관리자,참가증,20180725,F
2,남구(울산),성인,일반,48,관리자,3등급,20180725,F
1,춘천,성인,출장,27,관리자,참가증,20180724,F
10,곡성,성인,일반,58,관리자,참가증,20180725,F
2,남구(울산),성인,일반,34,관리자,참가증,20180725,F
1,춘천,성인,출장,23,관리자,참가증,20180724,M
1,창원,성인,출장,60,관리자,2등급,20180726,F
2,KSPO송파(출장A),성인,출장,62,관리자,참가증,20180726,F
11,화성,노인,일반,68,관리자,2등급,20180726,F
1,창원,성인,출장,35,관리자,2등급,20180726,M
1,마포,노인,출장,75,관리자,1등급,20180726,M
5,마포,노인,출장,84,관리자,2등급,20180726,F
1,마포,노인,출장,84,관리자,2등급,20180726,F
1,서구(대전),성인,일반,51,관리자,3등급,20180726,F
1,동작,노인,출장,65,관리자,2등급,20180726,F
1,광산,성인,일반,43,관리자,참가증,20180726,F
1,서구(대전),성인,일반,50,관리자,참가증,20180726,F
1,창원,성인,출장,59,관리자,참가증,20180726,F
1,광산,성인,일반,54,관리자,2등급,20180726,F
1,연수,청소년,일반,17,관리자,3등급,20180726,F
1,성동,성인,일반,57,관리자,참가증,20180726,F
1,KSPO송파(출장A),성인,출장,62,관리자,2등급,20180726,F
1,서초,노인,일반,74,인바디,2등급,20180726,M
2,동작,노인,출장,71,관리자,3등급,20180726,F
2,창원,성인,출장,47,관리자,3등급,20180726,F
1,사상,성인,일반,56,인바디,참가증,20180726,F
1,창원,성인,출장,60,관리자,3등급,20180726,F
1,KSPO송파(출장A),성인,출장,51,관리자,1등급,20180726,F
1,서구(대전),노인,출장,73,관리자,3등급,20180730,M
1,서구(대전),성인,출장,52,관리자,참가증,20180730,M
1,서구(대전),노인,출장,65,관리자,3등급,20180730,F
1,노원,노인,일반,80,관리자,3등급,20180730,M
1,서구(대전),노인,출장,72,관리자,3등급,20180730,M
1,금천,성인,일반,19,관리자,참가증,20180730,M
1,연수,노인,일반,71,관리자,참가증,20180730,M
1,서구(대전),노인,일반,66,관리자,참가증,20180730,F
1,성동,성인,일반,53,관리자,3등급,20180730,F
1,서초,노인,일반,74,관리자,2등급,20180730,M
1,남구(울산),노인,일반,65,관리자,참가증,20180730,F
1,성동,성인,일반,29,관리자,참가증,20180730,F
1,화성,청소년,일반,14,관리자,참가증,20180730,M
1,서구(대전),노인,출장,79,관리자,참가증,20180730,M
2,성남,성인,일반,56,관리자,1등급,20180730,F
1,오산,성인,일반,58,인바디,참가증,20180730,F
1,서구(대전),노인,출장,74,관리자,참가증,20180730,M
1,마포,성인,일반,57,관리자,참가증,20180730,M
1,달서,청소년,일반,18,인바디,참가증,20180731,F
2,제주,성인,일반,42,관리자,참가증,20180731,F
1,사상,성인,출장,21,관리자,참가증,20180730,F
1,달서,청소년,일반,15,인바디,3등급,20180731,F
1,서초,노인,일반,69,인바디,참가증,20180731,M
3,달서,성인,일반,57,인바디,참가증,20180731,F
1,사상,노인,출장,70,관리자,3등급,20180730,F
1,곡성,성인,일반,37,관리자,참가증,20180731,F
1,서구(대전),노인,출장,75,관리자,참가증,20180731,M
1,사상,노인,출장,66,관리자,참가증,20180730,F
1,사상,성인,출장,61,관리자,참가증,20180730,F
1,마포,노인,출장,84,관리자,참가증,20180731,F
1,KSPO송파(출장A),노인,출장,80,관리자,3등급,20180731,F
1,사상,노인,출장,68,관리자,3등급,20180730,F
1,사상,성인,출장,32,관리자,2등급,20180730,M
1,KSPO송파(출장A),노인,출장,73,관리자,참가증,20180731,F
1,사상,노인,출장,71,관리자,2등급,20180730,F
1,사상,성인,출장,58,관리자,참가증,20180730,F
1,사상,성인,출장,20,관리자,1등급,20180730,M
1,KSPO송파(출장A),노인,출장,81,관리자,참가증,20180731,F
6,성남,성인,일반,57,관리자,1등급,20180731,M
1,사상,노인,출장,66,관리자,3등급,20180730,F
1,사상,노인,출장,66,관리자,3등급,20180730,M
1,서구(대전),노인,출장,80,관리자,3등급,20180731,F
5,동구(광주),성인,일반,26,관리자,참가증,20180731,M
1,서구(대전),노인,출장,77,관리자,참가증,20180731,M
