"201902","강원강릉경찰서",406,168,125,113,1,1,6,18,50,38,70,55,52,115,5,109,38,67,187,27,59,27,0,182,54,5,14,0,3,0,26,9,54,64,51,73,55,53,56
"201902","강원고성경찰서",57,22,19,16,0,0,0,4,1,6,8,13,9,16,2,3,3,11,38,1,10,4,0,27,5,1,9,0,0,0,0,0,8,9,9,13,2,4,12
"201902","강원동해경찰서",108,47,38,23,0,0,1,3,12,21,10,20,18,23,1,28,9,16,54,6,14,5,0,48,21,4,3,1,0,0,6,0,9,26,15,15,14,21,8
"201902","강원삼척경찰서",139,62,51,26,1,0,1,6,8,20,20,32,24,27,0,37,8,29,65,1,22,5,0,79,19,0,5,0,0,0,5,3,13,24,18,21,21,23,19
"201902","강원속초경찰서",265,113,79,73,0,0,0,16,17,31,48,41,38,74,3,65,17,47,133,10,48,16,0,112,16,2,27,0,1,0,24,9,24,43,43,37,45,40,33
"201902","강원양구경찰서",35,15,11,9,0,0,1,0,1,5,6,6,7,9,0,2,15,3,15,3,2,2,0,7,4,0,0,2,12,0,0,3,10,3,6,6,4,3,3
"201902","강원영월경찰서",48,29,9,10,1,1,0,1,1,4,8,15,7,10,2,9,3,8,26,0,16,2,0,12,10,0,2,2,0,0,3,1,6,8,9,6,5,8,6
"201902","강원원주경찰서",852,376,264,212,1,7,5,37,114,108,139,132,93,216,10,126,107,177,432,44,128,80,0,412,75,12,41,3,4,0,29,24,93,145,119,138,120,129,108
"201902","강원인제경찰서",47,18,13,16,0,0,1,0,9,2,5,9,5,16,2,9,3,17,16,0,15,6,0,6,8,2,1,0,6,0,0,3,5,5,5,14,9,7,2
"201902","강원정선경찰서",128,77,27,24,0,0,0,5,13,25,18,30,13,24,5,33,19,29,42,5,31,10,0,53,11,1,9,0,0,0,3,5,17,23,16,16,12,17,27
"201902","강원철원경찰서",28,15,6,7,0,0,0,3,3,5,3,4,3,7,0,6,0,8,14,3,8,6,0,4,5,0,1,0,0,0,0,1,3,4,2,6,6,2,5
"201902","강원춘천경찰서",542,257,162,123,0,1,3,28,75,70,83,87,71,124,7,105,62,94,274,22,92,45,0,271,44,3,29,0,0,0,21,15,59,86,85,92,75,84,61
"201902","강원태백경찰서",76,35,19,22,0,1,2,2,1,5,13,19,11,22,2,13,11,18,32,2,12,19,0,20,6,0,7,3,4,0,2,1,9,15,9,9,15,15,4
"201902","강원평창경찰서",84,35,26,23,0,0,1,5,10,9,16,9,11,23,0,9,4,23,48,3,19,7,0,29,8,2,11,1,0,0,1,3,10,12,13,14,12,13,10
"201902","강원홍천경찰서",126,57,32,37,0,1,2,4,14,12,18,22,16,37,0,22,6,31,67,7,25,15,0,42,13,1,13,0,0,0,3,7,13,20,22,20,15,22,14
"201902","강원화천경찰서",39,20,13,6,0,1,0,3,7,8,3,5,6,6,1,6,8,6,18,3,10,4,0,13,7,0,0,0,0,0,1,1,4,7,3,4,4,9,8
"201902","강원횡성경찰서",79,33,23,23,0,1,3,4,11,9,6,9,13,23,2,19,4,8,46,6,12,6,0,35,7,0,6,0,0,0,2,5,10,11,13,11,10,14,10
"201902","경기가평경찰서",154,63,28,63,0,0,0,8,18,13,16,22,14,63,5,22,5,24,98,26,35,1,0,46,18,2,17,0,0,0,9,0,26,22,20,27,19,22,18
"201902","경기고양경찰서",843,413,221,209,1,2,10,46,133,116,121,120,82,212,11,150,72,227,383,96,111,135,1,337,42,7,21,1,3,0,62,27,85,140,111,132,139,138,98
"201902","경기과천경찰서",111,51,32,28,1,1,2,2,13,18,11,18,17,28,1,18,6,22,64,1,22,11,0,37,7,1,10,1,0,0,4,17,25,15,11,17,7,19,17
"201902","경기광명경찰서",533,246,183,104,3,2,7,35,76,81,77,89,57,106,14,85,50,145,239,14,62,89,0,243,27,3,25,7,0,0,38,25,58,68,87,80,69,90,81
"201902","경기광주경찰서",607,263,177,167,5,8,7,21,50,89,101,101,58,167,7,117,53,133,297,29,87,69,0,277,37,10,32,6,0,1,31,28,76,102,81,98,84,91,75
"201902","경기구리경찰서",512,253,140,119,1,3,6,31,89,62,73,83,44,120,10,126,57,110,209,21,63,64,0,216,32,13,48,2,0,0,33,20,80,75,84,59,78,75,61
"201902","경기군포경찰서",333,145,105,83,1,4,3,18,51,37,48,49,37,85,8,85,16,86,138,8,50,47,0,114,23,4,8,2,1,0,52,24,32,53,44,46,55,73,30
"201902","경기김포경찰서",635,263,164,208,2,5,5,23,64,88,90,86,63,209,6,112,43,152,322,59,103,79,1,209,41,6,39,2,0,0,28,68,79,95,77,88,107,107,82
"201902","경기남양주경찰서",975,433,276,266,2,11,8,33,110,130,163,159,93,266,21,178,94,203,479,49,162,99,0,427,66,18,74,2,1,0,47,30,109,146,158,148,145,132,137
"201902","경기동두천경찰서",237,102,86,49,0,2,2,8,23,33,30,52,38,49,6,51,27,51,102,6,40,21,0,109,16,2,15,1,0,0,20,7,24,36,43,40,30,34,30
"201902","경기부천소사경찰서",348,162,123,63,2,0,6,19,47,44,52,70,43,65,1,77,42,89,139,8,44,46,1,136,16,5,18,1,2,0,58,13,37,53,44,54,56,49,55
